district,less than highschool,highschool,college or associate,bachelor or higher,state
43,0.0797,0.2923,0.3678,0.2602,oklahoma
45,0.061,0.2077,0.382,0.3494,oklahoma
46,0.0602,0.1877,0.3171,0.435,oklahoma
55,0.1417,0.3714,0.3259,0.161,oklahoma
56,0.1302,0.4387,0.2729,0.1583,oklahoma
57,0.12,0.3022,0.3607,0.2171,oklahoma
62,0.0696,0.338,0.3578,0.2346,oklahoma
64,0.1335,0.3379,0.3439,0.1847,oklahoma
65,0.0804,0.4095,0.3386,0.1715,oklahoma
66,0.116,0.3164,0.3394,0.2282,oklahoma
68,0.099,0.2778,0.3491,0.2741,oklahoma
71,0.1051,0.2177,0.316,0.3611,oklahoma
78,0.1108,0.2699,0.3278,0.2915,oklahoma
79,0.0732,0.225,0.3673,0.3345,oklahoma
81,0.0288,0.1743,0.3801,0.4167,oklahoma
83,0.0458,0.1834,0.3141,0.4567,oklahoma
85,0.0493,0.1403,0.3099,0.5005,oklahoma
87,0.1526,0.2649,0.3299,0.2525,oklahoma
88,0.1242,0.2074,0.3152,0.3533,oklahoma
89,0.4348,0.3101,0.2146,0.0406,oklahoma
90,0.2279,0.3171,0.2938,0.1612,oklahoma
93,0.2385,0.3683,0.3237,0.0695,oklahoma
94,0.1333,0.3424,0.346,0.1784,oklahoma
95,0.0843,0.322,0.3726,0.2211,oklahoma
97,0.0916,0.3408,0.3375,0.2301,oklahoma
100,0.0799,0.275,0.3369,0.3082,oklahoma
101,0.0782,0.2906,0.3729,0.2583,oklahoma
1,0.0935,0.3064,0.3941,0.206,oregon
2,0.1083,0.3214,0.3905,0.1797,oregon
3,0.1115,0.3051,0.423,0.1603,oregon
4,0.1111,0.3109,0.4032,0.1748,oregon
5,0.0646,0.1981,0.3523,0.385,oregon
6,0.1191,0.2735,0.3665,0.2408,oregon
7,0.1012,0.3243,0.3924,0.1821,oregon
8,0.0558,0.1782,0.3706,0.3954,oregon
9,0.1015,0.3053,0.3777,0.2156,oregon
10,0.0888,0.2847,0.3967,0.2298,oregon
11,0.0634,0.2267,0.4368,0.2731,oregon
12,0.1052,0.3113,0.4094,0.1741,oregon
13,0.0603,0.1841,0.3852,0.3703,oregon
14,0.0951,0.2952,0.3988,0.2109,oregon
15,0.0852,0.2351,0.4172,0.2625,oregon
16,0.0309,0.1239,0.4098,0.4353,oregon
17,0.1192,0.336,0.3981,0.1467,oregon
18,0.1394,0.2864,0.3714,0.2029,oregon
19,0.0912,0.2407,0.3887,0.2794,oregon
20,0.0676,0.2207,0.3798,0.3319,oregon
21,0.1598,0.304,0.3608,0.1754,oregon
22,0.2742,0.2812,0.3148,0.1298,oregon
23,0.0943,0.2764,0.3598,0.2696,oregon
24,0.1114,0.2439,0.3919,0.2528,oregon
25,0.0972,0.246,0.3822,0.2747,oregon
26,0.0525,0.175,0.3321,0.4404,oregon
27,0.0591,0.1626,0.2898,0.4885,oregon
28,0.1029,0.2266,0.3442,0.3263,oregon
29,0.1631,0.2634,0.3463,0.2272,oregon
30,0.0704,0.1848,0.2984,0.4463,oregon
31,0.0854,0.298,0.3542,0.2624,oregon
32,0.0988,0.2886,0.3924,0.2202,oregon
33,0.0314,0.0842,0.1917,0.6927,oregon
34,0.0706,0.1742,0.3083,0.447,oregon
35,0.056,0.1662,0.3267,0.4511,oregon
36,0.0372,0.0955,0.2562,0.6111,oregon
37,0.0483,0.1418,0.3081,0.5017,oregon
38,0.0211,0.0831,0.2368,0.659,oregon
39,0.0829,0.266,0.382,0.2691,oregon
40,0.0721,0.2701,0.3953,0.2624,oregon
41,0.063,0.2004,0.3203,0.4162,oregon
42,0.0426,0.1092,0.277,0.5713,oregon
43,0.0411,0.1411,0.2401,0.5777,oregon
44,0.0938,0.1733,0.3194,0.4135,oregon
45,0.0589,0.1621,0.2829,0.4961,oregon
46,0.0966,0.1702,0.2927,0.4405,oregon
47,0.1544,0.2677,0.3622,0.2157,oregon
48,0.1206,0.2643,0.3372,0.2779,oregon
49,0.1437,0.294,0.3796,0.1827,oregon
50,0.1307,0.28,0.3727,0.2165,oregon
51,0.1061,0.2552,0.3623,0.2764,oregon
52,0.1256,0.2551,0.3674,0.2519,oregon
53,0.0795,0.2412,0.3685,0.3107,oregon
54,0.0623,0.1784,0.3406,0.4187,oregon
55,0.114,0.337,0.3819,0.1671,oregon
56,0.1278,0.3123,0.3604,0.1995,oregon
57,0.2134,0.293,0.3561,0.1376,oregon
58,0.089,0.3217,0.3786,0.2107,oregon
59,0.0993,0.2838,0.3707,0.2462,oregon
60,0.1449,0.3184,0.363,0.1737,oregon
1,0.1607,0.3978,0.2746,0.1669,pennsylvania
2,0.0851,0.3605,0.2942,0.2601,pennsylvania
3,0.0429,0.2831,0.2756,0.3985,pennsylvania
4,0.0742,0.4281,0.2782,0.2195,pennsylvania
5,0.1091,0.4157,0.266,0.2093,pennsylvania
6,0.0765,0.4438,0.2352,0.2445,pennsylvania
7,0.1047,0.4072,0.2817,0.2064,pennsylvania
8,0.0831,0.4123,0.2731,0.2315,pennsylvania
9,0.0822,0.4372,0.2626,0.218,pennsylvania
10,0.0758,0.4062,0.3298,0.1881,pennsylvania
11,0.0651,0.3966,0.3075,0.2308,pennsylvania
12,0.0341,0.2153,0.2219,0.5287,pennsylvania
13,0.1291,0.2874,0.2438,0.3396,pennsylvania
14,0.0542,0.3451,0.3197,0.281,pennsylvania
15,0.0666,0.3801,0.2913,0.2621,pennsylvania
16,0.0757,0.3636,0.3336,0.227,pennsylvania
17,0.1119,0.4459,0.2448,0.1974,pennsylvania
18,0.0958,0.3417,0.2702,0.2923,pennsylvania
19,0.0891,0.3098,0.3371,0.2641,pennsylvania
20,0.0607,0.2663,0.2669,0.4061,pennsylvania
21,0.0584,0.2326,0.2361,0.473,pennsylvania
22,0.2141,0.4028,0.2754,0.1076,pennsylvania
23,0.0212,0.16,0.2761,0.5427,pennsylvania
24,0.0656,0.2344,0.2431,0.4569,pennsylvania
25,0.0567,0.3055,0.3058,0.332,pennsylvania
26,0.1027,0.3284,0.2314,0.3375,pennsylvania
27,0.074,0.3076,0.3022,0.3161,pennsylvania
28,0.0261,0.1385,0.1981,0.6372,pennsylvania
29,0.0575,0.2818,0.2321,0.4285,pennsylvania
30,0.0299,0.2322,0.2567,0.4812,pennsylvania
31,0.0388,0.1504,0.1898,0.6209,pennsylvania
32,0.0577,0.2982,0.3137,0.3304,pennsylvania
33,0.0667,0.3522,0.2914,0.2897,pennsylvania
34,0.0647,0.2896,0.2864,0.3593,pennsylvania
35,0.0849,0.4086,0.3229,0.1837,pennsylvania
36,0.0717,0.3165,0.2836,0.3282,pennsylvania
37,0.1398,0.3777,0.2268,0.2557,pennsylvania
38,0.0629,0.3371,0.3183,0.2817,pennsylvania
39,0.0467,0.3202,0.2897,0.3434,pennsylvania
40,0.0444,0.1818,0.219,0.5548,pennsylvania
41,0.066,0.3145,0.2279,0.3916,pennsylvania
42,0.0454,0.1803,0.2187,0.5555,pennsylvania
43,0.1548,0.3334,0.2246,0.2872,pennsylvania
44,0.0354,0.2093,0.2707,0.4845,pennsylvania
45,0.0594,0.2873,0.2679,0.3854,pennsylvania
46,0.0593,0.3459,0.2383,0.3564,pennsylvania
47,0.095,0.3817,0.2825,0.2408,pennsylvania
48,0.0738,0.338,0.2747,0.3135,pennsylvania
49,0.0791,0.4285,0.3006,0.1917,pennsylvania
50,0.126,0.4534,0.2607,0.1598,pennsylvania
51,0.124,0.4627,0.2376,0.1756,pennsylvania
52,0.0945,0.4784,0.2443,0.1827,pennsylvania
53,0.1035,0.2914,0.2595,0.3457,pennsylvania
54,0.0413,0.3055,0.275,0.3782,pennsylvania
55,0.0761,0.4295,0.3019,0.1925,pennsylvania
56,0.0362,0.2992,0.309,0.3556,pennsylvania
57,0.0514,0.3526,0.3037,0.2923,pennsylvania
58,0.0659,0.4081,0.2937,0.2322,pennsylvania
59,0.0606,0.3617,0.2953,0.2823,pennsylvania
60,0.0724,0.4573,0.2581,0.2122,pennsylvania
61,0.0385,0.1988,0.2154,0.5473,pennsylvania
62,0.0708,0.3672,0.3217,0.2404,pennsylvania
63,0.1106,0.4643,0.2457,0.1794,pennsylvania
64,0.0987,0.4854,0.2373,0.1786,pennsylvania
65,0.1043,0.4574,0.2708,0.1675,pennsylvania
66,0.1308,0.4914,0.2283,0.1495,pennsylvania
67,0.0933,0.4657,0.2761,0.1649,pennsylvania
68,0.1007,0.4513,0.2715,0.1764,pennsylvania
69,0.117,0.5043,0.2315,0.1472,pennsylvania
70,0.1183,0.3049,0.2426,0.3342,pennsylvania
71,0.0857,0.403,0.29,0.2213,pennsylvania
72,0.0713,0.4451,0.2774,0.2063,pennsylvania
73,0.1269,0.5044,0.2415,0.1272,pennsylvania
74,0.0835,0.3089,0.2658,0.3418,pennsylvania
75,0.0858,0.476,0.2399,0.1983,pennsylvania
76,0.1231,0.4554,0.2583,0.1632,pennsylvania
77,0.0276,0.2462,0.4098,0.3165,pennsylvania
78,0.1211,0.4749,0.2433,0.1607,pennsylvania
79,0.0939,0.4466,0.2691,0.1904,pennsylvania
80,0.0819,0.4259,0.2553,0.2368,pennsylvania
81,0.0863,0.4258,0.2306,0.2572,pennsylvania
82,0.1551,0.5154,0.1995,0.1299,pennsylvania
83,0.0997,0.3637,0.3262,0.2104,pennsylvania
84,0.1012,0.416,0.2829,0.2,pennsylvania
85,0.1213,0.39,0.2709,0.2178,pennsylvania
86,0.1294,0.4101,0.2756,0.1848,pennsylvania
87,0.0503,0.273,0.2317,0.445,pennsylvania
88,0.06,0.2989,0.2908,0.3503,pennsylvania
89,0.1126,0.4113,0.2315,0.2446,pennsylvania
90,0.1235,0.4272,0.2567,0.1926,pennsylvania
91,0.0958,0.3754,0.3025,0.2263,pennsylvania
92,0.0744,0.3862,0.2659,0.2734,pennsylvania
93,0.0766,0.3642,0.2886,0.2707,pennsylvania
94,0.1136,0.3986,0.2623,0.2254,pennsylvania
95,0.1716,0.3865,0.2728,0.1691,pennsylvania
96,0.1866,0.3432,0.251,0.2192,pennsylvania
97,0.0658,0.2904,0.2423,0.4014,pennsylvania
98,0.0965,0.4033,0.2659,0.2343,pennsylvania
99,0.2407,0.3637,0.2092,0.1865,pennsylvania
100,0.2382,0.3617,0.2269,0.1732,pennsylvania
101,0.1153,0.4372,0.2288,0.2187,pennsylvania
102,0.1396,0.4395,0.2454,0.1755,pennsylvania
103,0.1589,0.3418,0.2971,0.2022,pennsylvania
104,0.0866,0.3695,0.2454,0.2984,pennsylvania
105,0.0536,0.3109,0.2709,0.3647,pennsylvania
106,0.0826,0.2881,0.2663,0.363,pennsylvania
107,0.116,0.4656,0.2217,0.1967,pennsylvania
108,0.1154,0.4754,0.2181,0.1912,pennsylvania
109,0.0873,0.3941,0.3006,0.218,pennsylvania
110,0.1043,0.4732,0.2423,0.1801,pennsylvania
111,0.1071,0.4513,0.2579,0.1837,pennsylvania
112,0.0878,0.3415,0.3076,0.2631,pennsylvania
113,0.1077,0.363,0.2768,0.2525,pennsylvania
114,0.0758,0.3621,0.2795,0.2826,pennsylvania
115,0.1201,0.3474,0.2962,0.2363,pennsylvania
116,0.1423,0.391,0.2696,0.1971,pennsylvania
117,0.0681,0.3725,0.2918,0.2676,pennsylvania
118,0.0739,0.3659,0.3106,0.2496,pennsylvania
119,0.1102,0.4252,0.2814,0.1832,pennsylvania
120,0.0678,0.3749,0.2979,0.2594,pennsylvania
121,0.1293,0.3804,0.3091,0.1813,pennsylvania
122,0.1097,0.4474,0.2657,0.1772,pennsylvania
123,0.1356,0.4794,0.2626,0.1225,pennsylvania
124,0.1104,0.4005,0.288,0.201,pennsylvania
125,0.1113,0.4576,0.2499,0.1811,pennsylvania
126,0.1587,0.386,0.2776,0.1777,pennsylvania
127,0.2907,0.3695,0.2472,0.0926,pennsylvania
128,0.0901,0.3259,0.2508,0.3333,pennsylvania
129,0.0987,0.3395,0.2492,0.3125,pennsylvania
130,0.086,0.3827,0.2495,0.2818,pennsylvania
131,0.0567,0.3197,0.269,0.3547,pennsylvania
132,0.1452,0.3413,0.3159,0.1976,pennsylvania
133,0.1043,0.3472,0.301,0.2475,pennsylvania
134,0.0712,0.2873,0.2661,0.3754,pennsylvania
135,0.1046,0.3094,0.3218,0.2642,pennsylvania
136,0.1105,0.3516,0.2821,0.2559,pennsylvania
137,0.0758,0.3431,0.2657,0.3154,pennsylvania
138,0.0688,0.3099,0.2693,0.352,pennsylvania
139,0.0808,0.3662,0.3027,0.2503,pennsylvania
140,0.0857,0.3805,0.2925,0.2414,pennsylvania
141,0.0989,0.403,0.2723,0.2258,pennsylvania
142,0.052,0.2987,0.2808,0.3685,pennsylvania
143,0.0482,0.2237,0.2314,0.4967,pennsylvania
144,0.0534,0.2538,0.2539,0.4388,pennsylvania
145,0.0675,0.3608,0.2434,0.3282,pennsylvania
146,0.0626,0.3056,0.2753,0.3565,pennsylvania
147,0.0618,0.3142,0.2426,0.3814,pennsylvania
148,0.0322,0.1684,0.1701,0.6292,pennsylvania
149,0.0387,0.1571,0.1936,0.6106,pennsylvania
150,0.0696,0.2554,0.2254,0.4496,pennsylvania
151,0.0738,0.2056,0.2234,0.4973,pennsylvania
152,0.0553,0.2433,0.2483,0.4531,pennsylvania
153,0.0532,0.213,0.2507,0.4831,pennsylvania
154,0.0399,0.1889,0.2458,0.5254,pennsylvania
155,0.0411,0.1852,0.2018,0.5719,pennsylvania
156,0.0279,0.1786,0.2304,0.5631,pennsylvania
157,0.036,0.1675,0.1687,0.6278,pennsylvania
158,0.0682,0.1746,0.222,0.5352,pennsylvania
159,0.1333,0.4359,0.2832,0.1477,pennsylvania
160,0.0859,0.2729,0.2002,0.4409,pennsylvania
161,0.0464,0.295,0.2666,0.392,pennsylvania
162,0.078,0.4055,0.3095,0.207,pennsylvania
163,0.0657,0.2969,0.2783,0.3591,pennsylvania
164,0.1241,0.3162,0.2952,0.2646,pennsylvania
165,0.0497,0.2246,0.2263,0.4994,pennsylvania
166,0.0278,0.1655,0.2517,0.555,pennsylvania
167,0.0373,0.13,0.1868,0.6458,pennsylvania
168,0.0348,0.1832,0.2393,0.5428,pennsylvania
169,0.0991,0.3816,0.2586,0.2607,pennsylvania
170,0.1059,0.3695,0.2305,0.2941,pennsylvania
171,0.0688,0.2944,0.2356,0.4012,pennsylvania
172,0.152,0.3689,0.2262,0.2529,pennsylvania
173,0.1385,0.4154,0.2612,0.1849,pennsylvania
174,0.1073,0.3716,0.2555,0.2655,pennsylvania
175,0.1052,0.1733,0.1353,0.5862,pennsylvania
176,0.1134,0.3607,0.3045,0.2215,pennsylvania
177,0.1325,0.3655,0.2702,0.2318,pennsylvania
178,0.0322,0.177,0.2418,0.549,pennsylvania
179,0.2199,0.4254,0.2334,0.1212,pennsylvania
180,0.3425,0.4048,0.1753,0.0774,pennsylvania
181,0.1412,0.3181,0.2988,0.2419,pennsylvania
182,0.0345,0.0866,0.116,0.7629,pennsylvania
183,0.0766,0.4028,0.2659,0.2547,pennsylvania
184,0.1856,0.2867,0.1937,0.334,pennsylvania
185,0.1164,0.3713,0.2821,0.2302,pennsylvania
186,0.124,0.2821,0.2219,0.372,pennsylvania
187,0.0614,0.282,0.2997,0.3569,pennsylvania
188,0.0658,0.2031,0.3621,0.369,pennsylvania
189,0.0957,0.3471,0.3087,0.2485,pennsylvania
190,0.1403,0.3253,0.29,0.2445,pennsylvania
191,0.1363,0.4078,0.3149,0.141,pennsylvania
192,0.0904,0.3263,0.3559,0.2273,pennsylvania
193,0.1149,0.4152,0.2597,0.2102,pennsylvania
194,0.0556,0.1726,0.2018,0.5699,pennsylvania
195,0.1007,0.3087,0.2254,0.3652,pennsylvania
196,0.0843,0.4545,0.2519,0.2094,pennsylvania
197,0.33,0.4019,0.1921,0.076,pennsylvania
198,0.1424,0.3613,0.2995,0.1969,pennsylvania
199,0.0904,0.3319,0.2812,0.2966,pennsylvania
200,0.0802,0.2445,0.2669,0.4083,pennsylvania
201,0.1451,0.3845,0.2964,0.1739,pennsylvania
202,0.1926,0.3778,0.2718,0.1578,pennsylvania
203,0.1747,0.345,0.3169,0.1635,pennsylvania
1,0.022,0.2151,0.3353,0.4276,rhode island
2,0.0856,0.1797,0.1968,0.5379,rhode island
3,0.1832,0.3932,0.2848,0.1388,rhode island
4,0.076,0.1426,0.125,0.6564,rhode island
5,0.0782,0.2807,0.4234,0.2177,rhode island
6,0.1008,0.3562,0.2562,0.2869,rhode island
7,0.0999,0.365,0.282,0.253,rhode island
8,0.1225,0.3589,0.199,0.3196,rhode island
9,0.2585,0.3527,0.2106,0.1781,rhode island
10,0.2254,0.3939,0.2486,0.1321,rhode island
11,0.2245,0.3347,0.2626,0.1782,rhode island
12,0.2704,0.3093,0.321,0.0993,rhode island
13,0.1857,0.4267,0.267,0.1207,rhode island
14,0.1672,0.3749,0.2854,0.1725,rhode island
15,0.0889,0.2997,0.2479,0.3635,rhode island
16,0.0628,0.2559,0.2932,0.3881,rhode island
17,0.0965,0.3398,0.282,0.2816,rhode island
18,0.0607,0.2578,0.3422,0.3393,rhode island
19,0.0636,0.2556,0.3428,0.3379,rhode island
20,0.1219,0.3179,0.3374,0.2228,rhode island
21,0.0565,0.3272,0.3675,0.2489,rhode island
22,0.1345,0.2746,0.3129,0.278,rhode island
23,0.0686,0.3144,0.3697,0.2473,rhode island
24,0.0548,0.1982,0.2632,0.4837,rhode island
25,0.0969,0.3488,0.3901,0.1641,rhode island
26,0.1256,0.3368,0.2749,0.2628,rhode island
27,0.068,0.3154,0.3555,0.2612,rhode island
28,0.0532,0.3035,0.3481,0.2952,rhode island
29,0.0589,0.3394,0.3049,0.2968,rhode island
30,0.0448,0.1426,0.217,0.5955,rhode island
31,0.0627,0.2445,0.2855,0.4073,rhode island
32,0.0455,0.1452,0.3238,0.4855,rhode island
33,0.0348,0.1663,0.2905,0.5084,rhode island
34,0.0694,0.2045,0.3177,0.4084,rhode island
35,0.0177,0.2546,0.3722,0.3555,rhode island
36,0.0596,0.2207,0.3288,0.3909,rhode island
37,0.0803,0.278,0.2665,0.3752,rhode island
38,0.0773,0.3329,0.3023,0.2876,rhode island
39,0.0742,0.2703,0.2757,0.3798,rhode island
40,0.0757,0.3253,0.2957,0.3033,rhode island
41,0.0304,0.2894,0.3087,0.3715,rhode island
42,0.0772,0.3526,0.2833,0.2869,rhode island
43,0.0731,0.397,0.2859,0.244,rhode island
44,0.0647,0.2755,0.2894,0.3704,rhode island
45,0.0844,0.2387,0.2626,0.4143,rhode island
46,0.095,0.2509,0.2579,0.3962,rhode island
47,0.0961,0.2892,0.3851,0.2295,rhode island
48,0.086,0.3029,0.3328,0.2782,rhode island
49,0.188,0.3603,0.3081,0.1435,rhode island
50,0.1864,0.3557,0.315,0.1429,rhode island
51,0.1728,0.3194,0.29,0.2179,rhode island
52,0.0652,0.2284,0.2584,0.4479,rhode island
53,0.0695,0.2552,0.3795,0.2958,rhode island
54,0.0982,0.3057,0.3084,0.2877,rhode island
55,0.1032,0.328,0.2927,0.2761,rhode island
56,0.3649,0.3402,0.2114,0.0836,rhode island
57,0.2075,0.3338,0.2471,0.2115,rhode island
58,0.215,0.3129,0.2882,0.1839,rhode island
59,0.1925,0.2819,0.2324,0.2932,rhode island
60,0.1604,0.3524,0.2762,0.211,rhode island
61,0.1522,0.3593,0.3175,0.1711,rhode island
62,0.133,0.3684,0.2759,0.2228,rhode island
63,0.1634,0.267,0.24,0.3296,rhode island
64,0.231,0.2749,0.2498,0.2443,rhode island
65,0.0947,0.2751,0.3067,0.3234,rhode island
66,0.047,0.1756,0.1992,0.5783,rhode island
67,0.0746,0.2465,0.187,0.4918,rhode island
68,0.0851,0.2403,0.2548,0.4198,rhode island
69,0.1247,0.2284,0.3627,0.2843,rhode island
70,0.0657,0.2736,0.3141,0.3465,rhode island
71,0.0501,0.206,0.284,0.4598,rhode island
72,0.0356,0.1544,0.2017,0.6083,rhode island
73,0.0714,0.2511,0.2519,0.4256,rhode island
74,0.0495,0.2011,0.2721,0.4772,rhode island
75,0.0468,0.1937,0.2468,0.5126,rhode island
1,0.1497,0.2998,0.305,0.2455,south carolina
2,0.13,0.2886,0.3112,0.2702,south carolina
3,0.0655,0.174,0.467,0.2935,south carolina
4,0.1464,0.3374,0.3268,0.1894,south carolina
5,0.161,0.3018,0.3148,0.2224,south carolina
6,0.131,0.2687,0.3267,0.2736,south carolina
7,0.1823,0.3801,0.3,0.1376,south carolina
8,0.1282,0.3253,0.3448,0.2018,south carolina
9,0.1345,0.3047,0.3206,0.2402,south carolina
10,0.1469,0.2807,0.3219,0.2505,south carolina
11,0.2092,0.3354,0.3231,0.1322,south carolina
12,0.1969,0.3511,0.322,0.13,south carolina
13,0.1099,0.2881,0.321,0.281,south carolina
14,0.1727,0.3353,0.3247,0.1672,south carolina
15,0.1346,0.3047,0.366,0.1947,south carolina
16,0.1381,0.343,0.3219,0.197,south carolina
17,0.1163,0.2971,0.3344,0.2521,south carolina
18,0.0866,0.3052,0.3155,0.2927,south carolina
19,0.187,0.2875,0.3024,0.2231,south carolina
20,0.0718,0.2287,0.3191,0.3805,south carolina
21,0.0396,0.1225,0.2786,0.5593,south carolina
22,0.0548,0.1627,0.3014,0.4812,south carolina
23,0.1977,0.2835,0.2526,0.2662,south carolina
24,0.0786,0.1641,0.2511,0.5062,south carolina
25,0.2135,0.3301,0.3037,0.1527,south carolina
26,0.067,0.2127,0.281,0.4393,south carolina
27,0.0559,0.244,0.3592,0.3408,south carolina
28,0.1045,0.2741,0.3402,0.2812,south carolina
29,0.1678,0.3584,0.3188,0.155,south carolina
30,0.1828,0.3669,0.3121,0.1382,south carolina
31,0.1817,0.3376,0.3557,0.125,south carolina
32,0.108,0.2786,0.2987,0.3147,south carolina
33,0.1271,0.3377,0.3171,0.2181,south carolina
34,0.0771,0.269,0.3413,0.3127,south carolina
35,0.0952,0.2352,0.3033,0.3663,south carolina
36,0.1526,0.3286,0.3568,0.1621,south carolina
37,0.1246,0.3109,0.3626,0.2019,south carolina
38,0.1361,0.3576,0.3138,0.1924,south carolina
39,0.1802,0.376,0.288,0.1558,south carolina
40,0.1568,0.3594,0.3063,0.1775,south carolina
41,0.1374,0.3616,0.3047,0.1964,south carolina
42,0.1585,0.3693,0.3167,0.1555,south carolina
43,0.1324,0.3629,0.3481,0.1565,south carolina
44,0.1695,0.3783,0.328,0.1242,south carolina
45,0.0771,0.1995,0.3081,0.4154,south carolina
46,0.0813,0.2342,0.3409,0.3436,south carolina
47,0.1051,0.3211,0.354,0.2199,south carolina
48,0.0534,0.1929,0.3295,0.4242,south carolina
49,0.1424,0.3025,0.3922,0.163,south carolina
50,0.1745,0.3763,0.3035,0.1457,south carolina
51,0.1574,0.3558,0.3393,0.1475,south carolina
52,0.1092,0.3486,0.3084,0.2339,south carolina
53,0.2203,0.3917,0.2584,0.1296,south carolina
54,0.2179,0.4351,0.2731,0.0739,south carolina
55,0.2261,0.388,0.2775,0.1083,south carolina
56,0.0808,0.314,0.3344,0.2707,south carolina
57,0.1871,0.4195,0.2578,0.1355,south carolina
58,0.1518,0.3685,0.331,0.1486,south carolina
59,0.1698,0.3384,0.3172,0.1746,south carolina
60,0.1604,0.3536,0.29,0.1959,south carolina
61,0.1832,0.3785,0.3034,0.135,south carolina
62,0.2062,0.3859,0.2782,0.1297,south carolina
63,0.0707,0.2518,0.3232,0.3543,south carolina
64,0.2067,0.3668,0.2862,0.1403,south carolina
65,0.1383,0.3677,0.3137,0.1803,south carolina
66,0.1359,0.4033,0.3259,0.1349,south carolina
67,0.0835,0.2891,0.3871,0.2403,south carolina
68,0.0925,0.3114,0.377,0.2191,south carolina
69,0.0499,0.2174,0.3182,0.4144,south carolina
70,0.1357,0.318,0.3661,0.1802,south carolina
71,0.0475,0.1747,0.3297,0.448,south carolina
72,0.0473,0.1482,0.4892,0.3152,south carolina
73,0.1416,0.3206,0.3339,0.2038,south carolina
74,0.1038,0.2427,0.3722,0.2813,south carolina
75,0.0371,0.2379,0.2529,0.4721,south carolina
76,0.1527,0.2707,0.3268,0.2498,south carolina
77,0.0882,0.2287,0.3302,0.3528,south carolina
78,0.0512,0.2129,0.3006,0.4353,south carolina
79,0.0518,0.2491,0.3186,0.3805,south carolina
80,0.0965,0.3511,0.3479,0.2045,south carolina
81,0.0489,0.205,0.3249,0.4212,south carolina
82,0.2081,0.3859,0.2885,0.1175,south carolina
83,0.1042,0.2947,0.3109,0.2902,south carolina
84,0.1385,0.3959,0.3197,0.146,south carolina
85,0.055,0.2061,0.3046,0.4343,south carolina
86,0.1209,0.3691,0.2914,0.2186,south carolina
87,0.0682,0.2257,0.3619,0.3442,south carolina
88,0.1425,0.3327,0.3164,0.2084,south carolina
89,0.0973,0.2834,0.3245,0.2949,south carolina
90,0.158,0.3868,0.3202,0.135,south carolina
91,0.2082,0.3575,0.314,0.1203,south carolina
92,0.1005,0.3188,0.3833,0.1974,south carolina
93,0.1672,0.3531,0.3272,0.1525,south carolina
94,0.091,0.2693,0.3656,0.2741,south carolina
95,0.1203,0.2449,0.4064,0.2284,south carolina
96,0.1848,0.3826,0.3135,0.1191,south carolina
97,0.1541,0.3286,0.3182,0.1991,south carolina
98,0.0903,0.2332,0.3813,0.2952,south carolina
99,0.0511,0.1661,0.2775,0.5053,south carolina
100,0.1244,0.2933,0.3438,0.2386,south carolina
101,0.1685,0.4162,0.2738,0.1415,south carolina
102,0.1513,0.4169,0.2906,0.1412,south carolina
103,0.1568,0.345,0.3759,0.1223,south carolina
104,0.0712,0.3292,0.3588,0.2409,south carolina
105,0.1281,0.339,0.3909,0.1421,south carolina
106,0.0547,0.3097,0.3737,0.2619,south carolina
107,0.0919,0.2832,0.3201,0.3049,south carolina
108,0.0772,0.232,0.2928,0.398,south carolina
109,0.1709,0.3182,0.3136,0.1973,south carolina
110,0.0286,0.114,0.2682,0.5892,south carolina
111,0.1346,0.2225,0.3001,0.3429,south carolina
112,0.0407,0.1282,0.2344,0.5967,south carolina
113,0.1644,0.3287,0.3038,0.2031,south carolina
114,0.0394,0.2277,0.2779,0.455,south carolina
115,0.041,0.1455,0.2514,0.5622,south carolina
116,0.1012,0.3277,0.2561,0.315,south carolina
117,0.0989,0.3263,0.362,0.2127,south carolina
118,0.0873,0.2151,0.3385,0.359,south carolina
119,0.033,0.218,0.2853,0.4637,south carolina
120,0.0706,0.2264,0.3059,0.3971,south carolina
121,0.1323,0.4119,0.2792,0.1766,south carolina
122,0.1667,0.444,0.2795,0.1098,south carolina
123,0.0601,0.1801,0.2297,0.5301,south carolina
124,0.0604,0.2549,0.341,0.3437,south carolina
1,0.1383,0.3758,0.295,0.191,tennessee
2,0.1061,0.3158,0.3001,0.278,tennessee
3,0.1555,0.3713,0.2974,0.1758,tennessee
4,0.1332,0.3762,0.3167,0.1739,tennessee
5,0.146,0.4209,0.2791,0.154,tennessee
6,0.0933,0.2892,0.2946,0.323,tennessee
7,0.1038,0.313,0.3146,0.2685,tennessee
8,0.1107,0.3665,0.3097,0.2131,tennessee
9,0.1346,0.4243,0.2873,0.1538,tennessee
10,0.1696,0.3904,0.2693,0.1706,tennessee
11,0.1746,0.4471,0.2512,0.1272,tennessee
12,0.1349,0.3658,0.318,0.1812,tennessee
13,0.1027,0.2831,0.2953,0.3189,tennessee
14,0.025,0.1215,0.2491,0.6044,tennessee
15,0.1014,0.2797,0.4016,0.2174,tennessee
16,0.0875,0.2781,0.3508,0.2836,tennessee
17,0.1308,0.3916,0.3292,0.1484,tennessee
18,0.0601,0.2064,0.2892,0.4443,tennessee
19,0.1169,0.3673,0.3161,0.1996,tennessee
20,0.1003,0.3481,0.3048,0.2468,tennessee
21,0.1462,0.3639,0.2973,0.1926,tennessee
22,0.1495,0.3738,0.3257,0.151,tennessee
