district,earnings $1 - $24'999,earnings $25'000 - 49'999,earnings $50'000 - 74'999,earnings $75'000 or more,state,median earnings
71,0.1778,0.3696,0.2288,0.2238,missouri,35321
72,0.193,0.438,0.239,0.13,missouri,30337
73,0.2625,0.51,0.1577,0.0699,missouri,25943
74,0.3287,0.4216,0.1708,0.0789,missouri,23538
75,0.3073,0.4715,0.1612,0.0601,missouri,23414
76,0.373,0.455,0.119,0.053,missouri,18861
77,0.207,0.338,0.241,0.214,missouri,24202
78,0.2058,0.4126,0.2108,0.1708,missouri,27674
79,0.206,0.388,0.204,0.202,missouri,27261
80,0.205,0.428,0.228,0.139,missouri,30577
81,0.2927,0.4176,0.1838,0.1059,missouri,25405
82,0.1738,0.4116,0.2238,0.1908,missouri,35240
83,0.143,0.366,0.267,0.224,missouri,39396
84,0.218,0.393,0.198,0.191,missouri,29455
85,0.289,0.426,0.184,0.101,missouri,24397
86,0.212,0.411,0.186,0.191,missouri,30011
87,0.0699,0.1558,0.2418,0.5325,missouri,43944
88,0.106,0.229,0.191,0.474,missouri,49723
89,0.065,0.148,0.176,0.611,missouri,55847
90,0.095,0.25,0.217,0.438,missouri,46930
91,0.095,0.311,0.247,0.347,missouri,42130
92,0.144,0.423,0.245,0.188,missouri,35422
93,0.2302,0.4815,0.2092,0.0791,missouri,27628
94,0.2142,0.3854,0.2182,0.1822,missouri,31317
95,0.136,0.314,0.25,0.3,missouri,38594
96,0.099,0.302,0.253,0.346,missouri,42795
97,0.199,0.383,0.237,0.181,missouri,31290
98,0.0791,0.2563,0.2292,0.4354,missouri,47269
99,0.1171,0.3033,0.2673,0.3123,missouri,40916
100,0.0769,0.2647,0.2228,0.4356,missouri,44377
101,0.066,0.179,0.189,0.566,missouri,52402
102,0.0851,0.2783,0.2252,0.4114,missouri,47118
103,0.0841,0.3433,0.2653,0.3073,missouri,42753
104,0.1261,0.3574,0.2543,0.2623,missouri,40291
105,0.112,0.345,0.259,0.284,missouri,40793
106,0.187,0.395,0.192,0.226,missouri,33741
107,0.142,0.373,0.274,0.211,missouri,36379
108,0.122,0.32,0.232,0.326,missouri,41146
109,0.207,0.415,0.193,0.185,missouri,30745
110,0.119,0.261,0.25,0.37,missouri,42935
111,0.1868,0.3936,0.2128,0.2068,missouri,30346
112,0.117,0.405,0.283,0.195,missouri,35565
113,0.1401,0.4174,0.2553,0.1872,missouri,34276
114,0.191,0.419,0.25,0.14,missouri,29609
115,0.225,0.398,0.245,0.132,missouri,27297
116,0.244,0.417,0.22,0.119,missouri,29121
117,0.3067,0.4356,0.1528,0.1049,missouri,23242
118,0.232,0.422,0.227,0.119,missouri,26775
119,0.268,0.429,0.182,0.121,missouri,28542
120,0.2677,0.4356,0.1718,0.1249,missouri,25866
121,0.276,0.436,0.174,0.114,missouri,20555
122,0.364,0.392,0.171,0.073,missouri,19729
123,0.3086,0.4629,0.1383,0.0902,missouri,22411
124,0.3056,0.3737,0.1904,0.1303,missouri,23075
125,0.3684,0.3964,0.1431,0.0921,missouri,20876
126,0.304,0.421,0.184,0.091,missouri,24054
127,0.2933,0.4364,0.1642,0.1061,missouri,25674
128,0.309,0.44,0.149,0.102,missouri,22128
129,0.2707,0.5255,0.1459,0.0579,missouri,25541
130,0.1758,0.5005,0.1998,0.1239,missouri,32043
131,0.31,0.439,0.163,0.088,missouri,23198
132,0.4625,0.4014,0.0931,0.043,missouri,11508
133,0.1938,0.5085,0.1768,0.1209,missouri,28936
134,0.2897,0.4456,0.1658,0.0989,missouri,24301
135,0.307,0.45,0.158,0.085,missouri,22371
136,0.194,0.372,0.202,0.232,missouri,33760
137,0.1988,0.4006,0.2068,0.1938,missouri,31286
138,0.2703,0.4895,0.1461,0.0941,missouri,24667
139,0.1988,0.4416,0.2098,0.1499,missouri,30171
140,0.202,0.475,0.188,0.135,missouri,30863
141,0.362,0.4,0.146,0.092,missouri,22781
142,0.323,0.437,0.161,0.079,missouri,23573
143,0.3313,0.4264,0.1552,0.0871,missouri,23234
144,0.326,0.412,0.177,0.085,missouri,21971
145,0.265,0.471,0.176,0.088,missouri,27092
146,0.1922,0.4414,0.2222,0.1441,missouri,31245
147,0.266,0.415,0.195,0.124,missouri,22351
148,0.2997,0.4376,0.1638,0.0989,missouri,26089
149,0.3557,0.4459,0.1433,0.0551,missouri,21965
150,0.3136,0.4389,0.1553,0.0922,missouri,24426
151,0.2906,0.4549,0.1703,0.0842,missouri,25643
152,0.342,0.44,0.143,0.075,missouri,23292
153,0.338,0.417,0.15,0.095,missouri,23278
154,0.335,0.444,0.127,0.094,missouri,23308
155,0.3506,0.4755,0.1309,0.043,missouri,21422
156,0.387,0.385,0.132,0.096,missouri,20125
157,0.2756,0.4689,0.1523,0.1032,missouri,25418
158,0.3437,0.4329,0.1433,0.0802,missouri,23178
159,0.301,0.471,0.156,0.072,missouri,25952
160,0.3,0.444,0.159,0.097,missouri,26073
161,0.3063,0.4314,0.1652,0.0971,missouri,25110
162,0.2248,0.4595,0.1838,0.1319,missouri,26193
163,0.262,0.436,0.2,0.102,missouri,27584
1,0.231,0.494,0.188,0.087,montana,22407
2,0.274,0.419,0.219,0.088,montana,20884
3,0.261,0.495,0.146,0.098,montana,24466
4,0.2088,0.3916,0.2158,0.1838,montana,27181
5,0.221,0.376,0.195,0.208,montana,28932
6,0.2082,0.3303,0.2292,0.2322,montana,29149
7,0.3646,0.4496,0.1079,0.0779,montana,21661
8,0.2128,0.4436,0.2547,0.0889,montana,27355
9,0.268,0.46,0.169,0.103,montana,26016
10,0.208,0.418,0.221,0.153,montana,25276
11,0.2338,0.3876,0.2597,0.1189,montana,28644
12,0.298,0.406,0.125,0.171,montana,22969
13,0.327,0.357,0.164,0.152,montana,22192
14,0.3453,0.4034,0.1572,0.0941,montana,19700
15,0.303,0.425,0.19,0.082,montana,20086
16,0.2933,0.4034,0.1502,0.1532,montana,19884
17,0.254,0.401,0.183,0.162,montana,25886
18,0.286,0.383,0.2,0.131,montana,25301
19,0.2152,0.3874,0.2312,0.1662,montana,25973
20,0.16,0.264,0.27,0.306,montana,38201
21,0.2136,0.4471,0.2176,0.1218,montana,29638
22,0.3027,0.4266,0.1728,0.0979,montana,23936
23,0.338,0.406,0.182,0.074,montana,21727
24,0.2405,0.515,0.1453,0.0992,montana,25090
25,0.2204,0.518,0.1493,0.1122,montana,28306
26,0.3353,0.4274,0.1752,0.0621,montana,25804
27,0.3097,0.3726,0.1748,0.1429,montana,24790
28,0.295,0.365,0.244,0.096,montana,24065
29,0.302,0.404,0.179,0.115,montana,24661
30,0.3437,0.4176,0.1399,0.0989,montana,23802
31,0.247,0.52,0.126,0.107,montana,27077
32,0.3053,0.4074,0.1782,0.1091,montana,22360
33,0.325,0.392,0.172,0.111,montana,24877
34,0.205,0.403,0.229,0.163,montana,29499
35,0.1796,0.3872,0.1996,0.2335,montana,32687
36,0.2553,0.3744,0.2202,0.1502,montana,30060
37,0.222,0.41,0.201,0.167,montana,30954
38,0.252,0.425,0.184,0.139,montana,27192
39,0.2132,0.3814,0.2082,0.1972,montana,31611
40,0.231,0.398,0.186,0.185,montana,26899
41,0.246,0.393,0.215,0.146,montana,27940
42,0.263,0.451,0.162,0.124,montana,25549
43,0.164,0.414,0.215,0.207,montana,32426
44,0.1717,0.4431,0.2206,0.1647,montana,30911
45,0.148,0.419,0.2,0.233,montana,32881
46,0.1512,0.3033,0.2082,0.3373,montana,32307
47,0.262,0.425,0.206,0.107,montana,24273
48,0.1542,0.4905,0.2362,0.1191,montana,31309
49,0.285,0.47,0.115,0.13,montana,25982
50,0.2068,0.5405,0.1508,0.1019,montana,30424
51,0.337,0.396,0.206,0.061,montana,22869
52,0.28,0.451,0.202,0.067,montana,26284
53,0.086,0.289,0.281,0.344,montana,46085
54,0.168,0.394,0.233,0.205,montana,32917
55,0.255,0.397,0.186,0.162,montana,27656
56,0.1952,0.3493,0.2913,0.1642,montana,35616
57,0.227,0.321,0.211,0.241,montana,29731
58,0.236,0.313,0.246,0.205,montana,27407
59,0.229,0.412,0.204,0.155,montana,26173
60,0.2488,0.4286,0.1928,0.1299,montana,25598
61,0.137,0.343,0.217,0.303,montana,31023
62,0.168,0.328,0.216,0.288,montana,22168
63,0.343,0.392,0.173,0.092,montana,11792
64,0.159,0.421,0.192,0.228,montana,30053
65,0.2088,0.3926,0.1978,0.2008,montana,23342
66,0.241,0.426,0.245,0.088,montana,25549
67,0.241,0.454,0.175,0.13,montana,28616
68,0.1111,0.4214,0.2733,0.1942,montana,40169
69,0.1592,0.4394,0.2122,0.1892,montana,32142
70,0.1708,0.4016,0.2138,0.2138,montana,31856
71,0.3074,0.3393,0.1986,0.1547,montana,22531
72,0.2807,0.4166,0.1778,0.1249,montana,21461
73,0.2338,0.4515,0.1918,0.1229,montana,27017
74,0.3237,0.4316,0.1499,0.0949,montana,13913
75,0.1826,0.3453,0.2715,0.2006,montana,31664
76,0.18,0.336,0.263,0.221,montana,37056
77,0.235,0.498,0.139,0.128,montana,22210
78,0.338,0.353,0.186,0.123,montana,20888
79,0.199,0.318,0.292,0.191,montana,32856
80,0.179,0.404,0.283,0.134,montana,35562
81,0.1968,0.3676,0.2607,0.1748,montana,25972
82,0.189,0.44,0.269,0.102,montana,30924
83,0.213,0.424,0.229,0.134,montana,27022
84,0.1381,0.4545,0.2242,0.1832,montana,34195
85,0.206,0.452,0.217,0.125,montana,26802
86,0.2817,0.4046,0.2098,0.1039,montana,19008
87,0.367,0.364,0.127,0.142,montana,18412
88,0.2517,0.4096,0.2058,0.1329,montana,25042
89,0.1598,0.3337,0.2418,0.2647,montana,15488
90,0.268,0.345,0.245,0.142,montana,23558
91,0.2926,0.2936,0.1463,0.2675,montana,21123
92,0.2268,0.4695,0.1898,0.1139,montana,24527
93,0.3023,0.4184,0.1622,0.1171,montana,22381
94,0.2737,0.3457,0.1878,0.1928,montana,24043
95,0.468,0.296,0.157,0.079,montana,20128
96,0.193,0.437,0.227,0.143,montana,30018
97,0.159,0.434,0.212,0.195,montana,30308
98,0.227,0.47,0.183,0.12,montana,21591
99,0.169,0.341,0.286,0.204,montana,29059
100,0.3173,0.4414,0.1762,0.0651,montana,21185
1,0.156,0.442,0.239,0.163,nevada,32381
2,0.0879,0.2917,0.2468,0.3736,nevada,46148
3,0.2803,0.5015,0.1461,0.0721,nevada,24504
4,0.147,0.401,0.245,0.207,nevada,36394
5,0.1768,0.4446,0.1868,0.1918,nevada,31669
6,0.3383,0.5075,0.1081,0.046,nevada,22016
7,0.2328,0.4925,0.1878,0.0869,nevada,27752
8,0.1758,0.4925,0.2048,0.1269,nevada,32031
9,0.141,0.418,0.254,0.187,nevada,36758
10,0.2983,0.4755,0.1351,0.0911,nevada,24772
11,0.407,0.472,0.085,0.036,nevada,20955
12,0.1968,0.4715,0.1918,0.1399,nevada,29832
13,0.1029,0.3297,0.2877,0.2797,nevada,41595
14,0.2893,0.5215,0.1341,0.0551,nevada,24171
15,0.301,0.491,0.149,0.059,nevada,23978
16,0.3203,0.4565,0.1261,0.0971,nevada,23949
17,0.203,0.447,0.224,0.126,nevada,30691
18,0.254,0.519,0.15,0.077,nevada,27497
19,0.2615,0.4202,0.1717,0.1467,nevada,26846
20,0.2282,0.4835,0.1682,0.1201,nevada,27394
21,0.129,0.418,0.245,0.208,nevada,35790
22,0.113,0.335,0.241,0.311,nevada,41146
23,0.137,0.324,0.253,0.286,nevada,36347
24,0.3554,0.4044,0.1281,0.1121,nevada,20456
25,0.1331,0.3614,0.2142,0.2913,nevada,37082
26,0.1349,0.3037,0.2398,0.3217,nevada,40273
27,0.215,0.452,0.196,0.137,nevada,27264
28,0.3812,0.493,0.0928,0.0329,nevada,21376
29,0.1329,0.3776,0.2478,0.2418,nevada,35505
30,0.25,0.471,0.179,0.1,nevada,26663
31,0.1618,0.4086,0.2428,0.1868,nevada,32880
32,0.182,0.327,0.266,0.225,nevada,32406
33,0.1471,0.3163,0.2382,0.2983,nevada,37724
34,0.175,0.448,0.212,0.165,nevada,30725
35,0.1161,0.3914,0.2563,0.2362,nevada,40816
36,0.2012,0.3664,0.2332,0.1992,nevada,29262
37,0.147,0.377,0.243,0.233,nevada,33767
38,0.201,0.434,0.215,0.15,nevada,27559
39,0.1618,0.3866,0.2468,0.2048,nevada,31352
40,0.2004,0.4108,0.2255,0.1633,nevada,30266
41,0.152,0.375,0.245,0.228,nevada,36425
42,0.2513,0.5065,0.1672,0.0751,nevada,28182
1,0.2018,0.2927,0.2248,0.2807,new mexico,32346
2,0.254,0.371,0.203,0.172,new mexico,25730
3,0.2547,0.3237,0.2018,0.2198,new mexico,28382
4,0.284,0.421,0.147,0.148,new mexico,27612
5,0.306,0.412,0.16,0.122,new mexico,23753
6,0.3926,0.4156,0.1269,0.0649,new mexico,18222
7,0.3073,0.4084,0.1602,0.1241,new mexico,23262
8,0.18,0.417,0.24,0.163,new mexico,30516
9,0.3936,0.3277,0.1748,0.1039,new mexico,21553
10,0.376,0.428,0.109,0.087,new mexico,23361
11,0.2627,0.3796,0.1758,0.1818,new mexico,27721
12,0.305,0.509,0.138,0.048,new mexico,24612
13,0.234,0.548,0.169,0.049,new mexico,27471
14,0.349,0.448,0.127,0.076,new mexico,22256
15,0.1858,0.3027,0.2418,0.2697,new mexico,34882
16,0.2302,0.4184,0.1852,0.1662,new mexico,30660
17,0.238,0.403,0.214,0.145,new mexico,29497
18,0.261,0.333,0.19,0.216,new mexico,20604
19,0.3506,0.3586,0.1898,0.1009,new mexico,21819
20,0.22,0.315,0.214,0.251,new mexico,31597
21,0.4026,0.3467,0.1479,0.1029,new mexico,19514
22,0.1259,0.2967,0.2198,0.3576,new mexico,41233
23,0.2032,0.3594,0.2022,0.2352,new mexico,34402
24,0.223,0.425,0.211,0.141,new mexico,27260
25,0.2228,0.4106,0.2018,0.1648,new mexico,29544
26,0.302,0.408,0.203,0.087,new mexico,26935
27,0.106,0.297,0.275,0.322,new mexico,43242
28,0.211,0.326,0.22,0.243,new mexico,32311
29,0.1319,0.3706,0.2767,0.2208,new mexico,39606
30,0.25,0.355,0.218,0.177,new mexico,28648
31,0.062,0.191,0.199,0.548,new mexico,54160
32,0.42,0.336,0.15,0.094,new mexico,16701
33,0.4004,0.3634,0.1251,0.1111,new mexico,17509
34,0.4419,0.3166,0.1222,0.1192,new mexico,18478
35,0.3786,0.3506,0.1688,0.1019,new mexico,20902
36,0.2763,0.3994,0.2062,0.1181,new mexico,25305
37,0.204,0.348,0.23,0.218,new mexico,27326
38,0.2593,0.3834,0.2122,0.1451,new mexico,23482
39,0.395,0.343,0.136,0.126,new mexico,18940
40,0.2783,0.3894,0.1942,0.1381,new mexico,25038
41,0.2763,0.3744,0.2302,0.1191,new mexico,26628
42,0.2983,0.4204,0.1602,0.1211,new mexico,22280
43,0.173,0.198,0.165,0.464,new mexico,43510
44,0.176,0.31,0.248,0.266,new mexico,35977
45,0.217,0.388,0.223,0.172,new mexico,31062
46,0.2168,0.3696,0.1918,0.2218,new mexico,31729
47,0.1888,0.2817,0.2408,0.2887,new mexico,33871
48,0.265,0.391,0.202,0.142,new mexico,29488
49,0.375,0.374,0.169,0.082,new mexico,20335
50,0.2088,0.3996,0.2048,0.1868,new mexico,27874
51,0.293,0.352,0.222,0.133,new mexico,22052
52,0.446,0.284,0.108,0.162,new mexico,16365
53,0.4935,0.3546,0.0769,0.0749,new mexico,18754
54,0.2228,0.4076,0.1978,0.1718,new mexico,30633
55,0.1499,0.3187,0.2827,0.2488,new mexico,37683
56,0.3177,0.3986,0.1988,0.0849,new mexico,22065
57,0.206,0.398,0.23,0.166,new mexico,32535
58,0.373,0.432,0.131,0.064,new mexico,20729
59,0.2543,0.3754,0.2412,0.1291,new mexico,26984
60,0.162,0.411,0.229,0.198,new mexico,33922
61,0.254,0.357,0.217,0.172,new mexico,27354
62,0.1768,0.2897,0.2577,0.2757,new mexico,37243
63,0.355,0.429,0.15,0.066,new mexico,20481
64,0.2673,0.3904,0.1852,0.1572,new mexico,27248
65,0.336,0.455,0.134,0.075,new mexico,23158
66,0.2573,0.3604,0.2042,0.1782,new mexico,24767
67,0.3333,0.4134,0.1512,0.1021,new mexico,21919
68,0.145,0.337,0.251,0.267,new mexico,40169
69,0.343,0.41,0.143,0.104,new mexico,21375
70,0.3864,0.3804,0.1762,0.0571,new mexico,21920
1,0.1349,0.3047,0.2158,0.3447,new york,39279
2,0.0939,0.2617,0.2358,0.4086,new york,43133
3,0.1229,0.3147,0.2757,0.2867,new york,41007
4,0.09,0.249,0.225,0.436,new york,41027
5,0.1071,0.2903,0.2593,0.3433,new york,42147
6,0.2553,0.4154,0.1832,0.1461,new york,30178
7,0.1139,0.2627,0.2268,0.3966,new york,43214
8,0.074,0.206,0.203,0.517,new york,51359
9,0.0771,0.2543,0.2553,0.4134,new york,48662
10,0.12,0.218,0.185,0.477,new york,46915
11,0.1499,0.3636,0.2438,0.2428,new york,35675
12,0.0848,0.2535,0.2156,0.4461,new york,47655
13,0.1228,0.2395,0.1776,0.4601,new york,47221
14,0.0701,0.2142,0.2282,0.4875,new york,51893
15,0.0989,0.2268,0.2228,0.4515,new york,47162
16,0.087,0.208,0.183,0.522,new york,53476
17,0.0869,0.2637,0.2468,0.4026,new york,46345
18,0.2318,0.3856,0.1898,0.1928,new york,29880
19,0.1011,0.2192,0.2102,0.4695,new york,46705
20,0.102,0.225,0.221,0.452,new york,48328
21,0.098,0.253,0.237,0.412,new york,46911
22,0.113,0.304,0.24,0.343,new york,41072
23,0.1437,0.3114,0.2505,0.2944,new york,39100
24,0.1838,0.3407,0.2288,0.2468,new york,34133
25,0.1922,0.3193,0.2242,0.2643,new york,34034
26,0.1061,0.2573,0.2633,0.3734,new york,46817
27,0.1538,0.3087,0.2577,0.2797,new york,38275
28,0.112,0.26,0.262,0.366,new york,49872
29,0.1854,0.3908,0.2325,0.1914,new york,33028
30,0.1908,0.3546,0.2428,0.2118,new york,36177
31,0.2042,0.4054,0.2222,0.1682,new york,30407
32,0.228,0.424,0.22,0.128,new york,29474
33,0.1653,0.3828,0.2485,0.2034,new york,35349
34,0.286,0.4,0.181,0.133,new york,27410
35,0.3277,0.3796,0.1758,0.1169,new york,25041
36,0.1359,0.3177,0.2887,0.2577,new york,41412
37,0.19,0.348,0.2,0.262,new york,36485
38,0.26,0.377,0.205,0.158,new york,30716
39,0.365,0.382,0.161,0.092,new york,24372
40,0.318,0.327,0.191,0.164,new york,26804
41,0.1512,0.3313,0.2472,0.2703,new york,37762
42,0.2152,0.4074,0.2032,0.1742,new york,31323
43,0.185,0.418,0.233,0.164,new york,32083
44,0.1653,0.2505,0.2375,0.3467,new york,40245
45,0.2062,0.3043,0.2442,0.2452,new york,32436
46,0.1497,0.3014,0.2405,0.3084,new york,38962
47,0.2442,0.3383,0.2202,0.1972,new york,31163
48,0.2747,0.3297,0.1828,0.2128,new york,24402
49,0.3457,0.3087,0.1918,0.1538,new york,22128
50,0.1277,0.2635,0.2475,0.3613,new york,43488
51,0.324,0.339,0.174,0.163,new york,23854
52,0.0519,0.1479,0.2098,0.5904,new york,69891
53,0.2535,0.3607,0.2224,0.1633,new york,31393
54,0.3023,0.4114,0.1922,0.0941,new york,27493
55,0.2763,0.4264,0.1932,0.1041,new york,26731
56,0.1982,0.3954,0.2122,0.1942,new york,32043
57,0.134,0.305,0.249,0.312,new york,41468
58,0.1948,0.4216,0.2378,0.1459,new york,33956
59,0.139,0.356,0.245,0.26,new york,39147
60,0.2448,0.4396,0.1948,0.1209,new york,30115
61,0.1668,0.3177,0.2408,0.2747,new york,36501
62,0.091,0.233,0.26,0.416,new york,50943
63,0.113,0.295,0.233,0.359,new york,43185
64,0.1101,0.2873,0.2723,0.3303,new york,44842
65,0.1333,0.1934,0.2124,0.4609,new york,52444
66,0.039,0.106,0.17,0.685,new york,82238
67,0.036,0.1121,0.1592,0.6927,new york,82455
68,0.2004,0.3036,0.2265,0.2695,new york,32513
69,0.0769,0.1728,0.2018,0.5485,new york,57883
70,0.19,0.334,0.222,0.254,new york,34369
71,0.2298,0.3726,0.2018,0.1958,new york,29006
72,0.307,0.367,0.194,0.132,new york,23138
73,0.035,0.092,0.178,0.695,new york,88711
74,0.086,0.173,0.217,0.524,new york,62184
75,0.0519,0.1449,0.1638,0.6394,new york,77334
76,0.041,0.1301,0.2152,0.6136,new york,77498
77,0.369,0.39,0.164,0.077,new york,21921
78,0.333,0.419,0.166,0.082,new york,21803
79,0.3596,0.4066,0.1708,0.0629,new york,21568
80,0.2298,0.3856,0.2238,0.1608,new york,31283
81,0.1866,0.2974,0.2365,0.2794,new york,36631
82,0.1523,0.3257,0.2826,0.2395,new york,40037
83,0.1952,0.4214,0.2342,0.1491,new york,30942
84,0.3824,0.4364,0.1241,0.0571,new york,21058
85,0.3564,0.3984,0.1662,0.0791,new york,22421
86,0.443,0.392,0.118,0.047,new york,20354
87,0.284,0.411,0.201,0.104,new york,26253
88,0.089,0.19,0.181,0.54,new york,52641
89,0.1902,0.3764,0.2122,0.2212,new york,32933
90,0.1349,0.2747,0.2438,0.3467,new york,40737
91,0.149,0.245,0.199,0.407,new york,40126
92,0.098,0.178,0.207,0.517,new york,52195
93,0.092,0.184,0.172,0.552,new york,50764
94,0.0981,0.2242,0.2112,0.4665,new york,48224
95,0.1323,0.2595,0.2104,0.3978,new york,40038
96,0.121,0.259,0.21,0.41,new york,41917
97,0.148,0.279,0.207,0.366,new york,36086
98,0.1489,0.2767,0.2338,0.3407,new york,35186
99,0.1471,0.2713,0.2202,0.3614,new york,40294
100,0.2158,0.3766,0.2148,0.1928,new york,30438
101,0.1622,0.3814,0.2342,0.2222,new york,31862
102,0.19,0.39,0.244,0.176,new york,30306
103,0.159,0.364,0.23,0.247,new york,30863
104,0.184,0.366,0.225,0.225,new york,30964
105,0.1169,0.2577,0.2428,0.3826,new york,40757
106,0.1429,0.3626,0.2378,0.2567,new york,31230
107,0.1158,0.3633,0.2784,0.2425,new york,38033
108,0.2146,0.4132,0.2345,0.1377,new york,29241
109,0.116,0.31,0.259,0.315,new york,37405
110,0.1311,0.3353,0.2583,0.2753,new york,36541
111,0.2102,0.4274,0.2152,0.1471,new york,29109
112,0.107,0.299,0.262,0.332,new york,41904
113,0.128,0.357,0.261,0.254,new york,35665
114,0.197,0.407,0.245,0.151,new york,28992
115,0.196,0.417,0.245,0.142,new york,28585
116,0.214,0.401,0.252,0.133,new york,25323
117,0.2208,0.4306,0.2158,0.1329,new york,29715
118,0.1848,0.4515,0.2318,0.1319,new york,30351
119,0.2192,0.4625,0.1922,0.1261,new york,26608
120,0.1772,0.3964,0.2302,0.1962,new york,30792
121,0.1944,0.4048,0.2425,0.1583,new york,27383
122,0.189,0.428,0.25,0.133,new york,30269
123,0.2152,0.3924,0.2142,0.1782,new york,23384
124,0.19,0.371,0.256,0.183,new york,31001
125,0.1673,0.3938,0.2174,0.2214,new york,25662
126,0.1673,0.3878,0.2605,0.1844,new york,32430
127,0.1101,0.3504,0.2703,0.2693,new york,40155
128,0.163,0.388,0.25,0.199,new york,31633
129,0.198,0.432,0.221,0.149,new york,25426
130,0.1778,0.4306,0.2358,0.1558,new york,29465
131,0.1668,0.3946,0.2368,0.2018,new york,31056
132,0.2132,0.3834,0.2392,0.1642,new york,28682
133,0.1548,0.3497,0.2388,0.2567,new york,31196
134,0.145,0.415,0.254,0.186,new york,33366
135,0.098,0.306,0.257,0.339,new york,40940
136,0.157,0.392,0.255,0.196,new york,33777
137,0.2547,0.4755,0.1768,0.0929,new york,21808
138,0.176,0.412,0.243,0.169,new york,29693
139,0.176,0.421,0.254,0.149,new york,28776
140,0.1391,0.4725,0.2482,0.1401,new york,32040
141,0.246,0.442,0.182,0.13,new york,23162
142,0.1381,0.4234,0.2342,0.2042,new york,33499
143,0.1469,0.4246,0.2717,0.1568,new york,32564
144,0.127,0.396,0.247,0.23,new york,35389
145,0.17,0.374,0.252,0.204,new york,31067
146,0.0991,0.2703,0.2753,0.3554,new york,37657
147,0.1542,0.3924,0.2653,0.1882,new york,32360
148,0.223,0.448,0.231,0.098,new york,25644
149,0.161,0.389,0.248,0.202,new york,31339
150,0.235,0.439,0.215,0.111,new york,25354
1,0.182,0.454,0.218,0.146,north carolina,31005
2,0.1942,0.4474,0.2202,0.1381,north carolina,31019
3,0.256,0.43,0.18,0.134,north carolina,26704
4,0.2625,0.4479,0.1864,0.1032,north carolina,25859
5,0.289,0.454,0.182,0.075,north carolina,24256
6,0.2372,0.4585,0.1752,0.1291,north carolina,27010
7,0.285,0.463,0.171,0.081,north carolina,25120
8,0.208,0.414,0.215,0.163,north carolina,31261
9,0.188,0.412,0.219,0.181,north carolina,26926
10,0.232,0.457,0.193,0.118,north carolina,28051
11,0.2088,0.3856,0.1988,0.2068,north carolina,30130
12,0.309,0.469,0.145,0.077,north carolina,22312
13,0.2142,0.4294,0.2092,0.1471,north carolina,27260
14,0.259,0.47,0.167,0.104,north carolina,27021
15,0.42,0.381,0.135,0.064,north carolina,23950
16,0.22,0.427,0.204,0.149,north carolina,27530
17,0.251,0.401,0.179,0.169,north carolina,24086
18,0.2993,0.4374,0.1642,0.0991,north carolina,21602
19,0.1732,0.3644,0.2192,0.2432,north carolina,31854
20,0.1673,0.3968,0.1964,0.2395,north carolina,30911
21,0.3694,0.4545,0.1271,0.049,north carolina,20429
22,0.311,0.444,0.168,0.077,north carolina,24997
23,0.2933,0.4895,0.1522,0.0651,north carolina,24697
24,0.369,0.421,0.142,0.068,north carolina,20226
25,0.208,0.415,0.204,0.173,north carolina,29905
26,0.1882,0.4094,0.2362,0.1662,north carolina,32209
27,0.321,0.437,0.151,0.091,north carolina,24114
28,0.235,0.421,0.221,0.123,north carolina,27272
29,0.221,0.405,0.189,0.185,north carolina,28820
30,0.118,0.312,0.248,0.322,north carolina,40724
31,0.2392,0.4414,0.1992,0.1201,north carolina,29195
32,0.288,0.507,0.13,0.075,north carolina,25052
33,0.282,0.432,0.201,0.085,north carolina,24791
34,0.181,0.353,0.213,0.253,north carolina,36560
35,0.108,0.338,0.241,0.313,north carolina,41099
36,0.096,0.245,0.211,0.448,north carolina,46763
37,0.133,0.324,0.226,0.317,north carolina,39796
38,0.277,0.432,0.192,0.099,north carolina,27245
39,0.1632,0.3994,0.2442,0.1932,north carolina,35104
40,0.072,0.242,0.208,0.478,north carolina,52690
41,0.0679,0.1918,0.2008,0.5395,north carolina,60409
42,0.256,0.472,0.183,0.089,north carolina,27336
43,0.276,0.456,0.164,0.104,north carolina,25588
44,0.256,0.423,0.185,0.136,north carolina,28584
45,0.261,0.44,0.163,0.136,north carolina,29501
46,0.2893,0.4234,0.1812,0.1061,north carolina,26627
47,0.341,0.461,0.134,0.064,north carolina,23596
48,0.3477,0.4396,0.1479,0.0649,north carolina,21748
49,0.115,0.28,0.21,0.395,north carolina,44573
50,0.142,0.337,0.224,0.297,north carolina,38789
51,0.23,0.409,0.22,0.141,north carolina,30640
52,0.2012,0.3644,0.2102,0.2242,north carolina,31615
53,0.2212,0.4234,0.2162,0.1391,north carolina,30118
54,0.2258,0.3656,0.1668,0.2418,north carolina,28522
55,0.225,0.46,0.209,0.106,north carolina,27931
56,0.173,0.293,0.171,0.363,north carolina,23650
57,0.238,0.462,0.159,0.141,north carolina,25575
58,0.2883,0.4114,0.1441,0.1562,north carolina,23104
59,0.1702,0.3784,0.2092,0.2422,north carolina,34900
60,0.3377,0.4635,0.1369,0.0619,north carolina,22665
61,0.158,0.398,0.24,0.204,north carolina,31927
62,0.1101,0.3654,0.2342,0.2903,north carolina,38328
63,0.2268,0.4166,0.2138,0.1429,north carolina,30039
64,0.2673,0.4144,0.1912,0.1271,north carolina,25165
65,0.2488,0.4565,0.1878,0.1069,north carolina,26826
