district,under 20,20 to 34,35 to 49,50 to 64,65 and over,median age,state
52,24.51,17.97,19.32,21.54,16.67,41.2,oregon
53,24.25,18.09,19.46,20.65,17.55,40.4,oregon
54,22.69,21.0,21.94,17.41,16.95,39.4,oregon
55,19.17,14.01,16.05,23.63,27.14,50.7,oregon
56,24.35,18.76,17.31,19.12,20.46,41.4,oregon
57,28.74,19.9,18.53,18.11,14.72,36.6,oregon
58,24.7,18.97,16.77,18.99,20.58,40.6,oregon
59,21.74,16.35,16.79,21.16,23.96,46.5,oregon
60,23.89,18.26,16.79,19.4,21.66,42.0,oregon
1,27.68,23.48,16.5,19.02,13.32,34.1,pennsylvania
2,24.15,22.67,17.14,18.18,17.85,37.3,pennsylvania
3,22.28,19.3,16.8,21.27,20.34,42.7,pennsylvania
4,25.29,15.72,16.81,22.55,19.63,43.0,pennsylvania
5,22.01,17.49,18.21,24.81,17.49,43.5,pennsylvania
6,23.05,17.18,17.81,21.88,20.09,43.4,pennsylvania
7,21.51,16.94,16.31,22.13,23.12,46.3,pennsylvania
8,22.59,17.55,18.03,22.27,19.56,43.7,pennsylvania
9,22.32,16.3,17.49,21.21,22.68,45.1,pennsylvania
10,23.25,21.97,14.8,21.29,18.68,39.1,pennsylvania
11,20.73,16.34,18.49,23.37,21.07,46.2,pennsylvania
12,24.51,15.49,20.33,23.38,16.28,42.1,pennsylvania
13,29.95,16.35,18.28,21.07,14.35,38.2,pennsylvania
14,21.03,16.67,17.3,21.98,23.03,45.8,pennsylvania
15,21.51,15.01,17.22,25.56,20.7,46.9,pennsylvania
16,20.55,17.75,18.23,23.07,20.4,44.5,pennsylvania
17,23.06,16.24,17.84,22.73,20.13,44.5,pennsylvania
18,21.19,22.56,18.42,22.53,15.3,40.0,pennsylvania
19,22.95,34.62,13.94,16.48,12.01,30.7,pennsylvania
20,16.61,28.13,19.61,18.71,16.93,38.1,pennsylvania
21,16.88,27.58,16.41,20.2,18.93,39.4,pennsylvania
22,31.32,26.14,17.03,15.71,9.8,30.7,pennsylvania
23,23.3,39.76,12.26,10.99,13.69,27.3,pennsylvania
24,18.11,29.43,15.9,17.31,19.24,36.5,pennsylvania
25,20.73,17.36,17.84,22.23,21.84,45.3,pennsylvania
26,25.51,16.68,17.83,22.14,17.84,42.5,pennsylvania
27,20.47,23.76,17.3,21.26,17.21,39.0,pennsylvania
28,26.33,15.04,20.47,22.37,15.79,41.8,pennsylvania
29,20.9,15.71,16.63,23.06,23.7,47.5,pennsylvania
30,22.5,14.43,17.62,23.63,21.82,46.0,pennsylvania
31,23.54,12.51,19.79,26.46,17.7,46.2,pennsylvania
32,23.5,17.05,18.26,21.16,20.03,43.5,pennsylvania
33,19.63,16.67,17.05,25.31,21.33,47.8,pennsylvania
34,20.05,20.34,17.18,20.66,21.76,43.1,pennsylvania
35,24.27,17.17,14.73,23.65,20.19,43.1,pennsylvania
36,19.25,29.45,17.74,18.56,15.0,35.7,pennsylvania
37,25.36,18.1,16.69,22.61,17.24,41.4,pennsylvania
38,20.72,17.71,17.97,22.32,21.29,44.5,pennsylvania
39,19.7,16.34,17.21,24.44,22.3,48.1,pennsylvania
40,25.51,12.32,19.11,23.1,19.96,45.0,pennsylvania
41,21.96,17.77,16.58,22.65,21.05,44.1,pennsylvania
42,22.93,17.78,20.86,19.63,18.81,41.6,pennsylvania
43,28.03,17.6,17.61,17.79,18.97,38.3,pennsylvania
44,22.92,18.17,19.94,20.45,18.53,42.0,pennsylvania
45,20.11,19.77,17.45,21.85,20.83,43.0,pennsylvania
46,22.25,15.98,19.98,21.37,20.42,43.9,pennsylvania
47,23.57,19.37,19.76,20.33,16.98,40.0,pennsylvania
48,21.43,18.98,17.8,20.91,20.88,42.1,pennsylvania
49,21.5,17.86,18.21,21.2,21.23,44.8,pennsylvania
50,22.02,19.16,18.29,21.82,18.72,42.4,pennsylvania
51,22.47,17.28,17.76,21.59,20.9,43.9,pennsylvania
52,20.32,16.43,17.21,23.51,22.52,46.9,pennsylvania
53,23.71,19.55,18.6,20.0,18.14,40.1,pennsylvania
54,20.7,12.38,18.28,23.5,25.14,49.0,pennsylvania
55,20.91,17.39,17.34,21.81,22.54,45.8,pennsylvania
56,22.7,15.75,18.72,23.65,19.18,45.2,pennsylvania
57,19.02,19.58,16.17,21.07,24.17,46.0,pennsylvania
58,19.61,15.61,17.2,25.0,22.58,48.3,pennsylvania
59,19.41,14.4,16.78,25.19,24.22,49.6,pennsylvania
60,20.17,14.67,18.18,24.12,22.85,47.8,pennsylvania
61,23.2,15.13,18.05,20.19,23.43,45.5,pennsylvania
62,21.56,23.99,14.62,20.25,19.58,39.8,pennsylvania
63,21.34,20.72,16.71,21.44,19.8,42.6,pennsylvania
64,21.33,15.51,16.85,24.05,22.26,47.2,pennsylvania
65,22.95,15.28,16.35,22.77,22.66,46.2,pennsylvania
66,25.15,16.53,16.77,21.46,20.09,42.5,pennsylvania
67,22.24,16.94,17.29,22.34,21.19,45.0,pennsylvania
68,23.08,16.83,16.24,22.12,21.73,44.8,pennsylvania
69,19.7,16.85,19.36,22.86,21.23,45.9,pennsylvania
70,23.94,20.46,19.02,20.04,16.55,39.2,pennsylvania
71,21.98,17.22,15.77,21.68,23.35,45.9,pennsylvania
72,21.66,15.92,17.72,22.3,22.4,46.1,pennsylvania
73,20.32,17.3,19.71,22.43,20.23,44.5,pennsylvania
74,25.45,20.63,19.92,20.26,13.75,38.2,pennsylvania
75,20.98,16.19,17.44,23.68,21.72,46.9,pennsylvania
76,22.56,21.31,18.04,20.68,17.41,40.5,pennsylvania
77,23.54,48.53,9.13,9.39,9.4,22.5,pennsylvania
78,22.48,16.09,17.18,22.7,21.54,45.4,pennsylvania
79,23.68,19.3,17.2,20.84,18.98,41.9,pennsylvania
80,21.9,15.86,18.14,21.71,22.39,45.4,pennsylvania
81,22.14,18.37,19.26,21.64,18.6,42.6,pennsylvania
82,23.65,17.12,17.64,20.7,20.89,43.4,pennsylvania
83,23.11,22.5,16.59,18.75,19.04,39.1,pennsylvania
84,22.09,16.14,19.75,23.68,18.34,44.2,pennsylvania
85,25.62,19.58,16.43,18.51,19.85,39.1,pennsylvania
86,24.76,20.1,17.23,20.08,17.84,39.4,pennsylvania
87,25.17,16.48,20.47,19.81,18.07,41.4,pennsylvania
88,19.94,23.55,19.51,18.79,18.21,39.6,pennsylvania
89,23.18,17.49,17.42,20.09,21.82,43.6,pennsylvania
90,26.35,16.61,18.74,20.52,17.78,40.7,pennsylvania
91,22.62,17.7,17.34,21.96,20.38,44.0,pennsylvania
92,22.64,15.81,19.64,24.87,17.04,44.4,pennsylvania
93,23.89,17.4,17.54,22.65,18.51,42.8,pennsylvania
94,24.83,17.55,19.01,21.32,17.29,41.2,pennsylvania
95,29.3,23.44,18.16,17.42,11.67,33.0,pennsylvania
96,26.18,27.19,19.03,16.45,11.15,33.1,pennsylvania
97,24.29,15.52,18.9,19.9,21.38,43.2,pennsylvania
98,23.75,19.46,16.94,20.51,19.34,40.3,pennsylvania
99,28.41,19.52,15.71,17.36,19.0,36.9,pennsylvania
100,31.07,19.96,15.4,17.24,16.33,33.8,pennsylvania
101,25.56,17.67,18.03,19.37,19.37,40.7,pennsylvania
102,25.41,17.27,17.68,20.1,19.53,41.4,pennsylvania
103,29.68,24.68,16.34,18.2,11.09,32.1,pennsylvania
104,22.78,17.41,18.29,21.54,19.99,43.3,pennsylvania
105,22.47,19.04,18.79,20.92,18.78,41.7,pennsylvania
106,22.23,19.84,18.76,21.13,18.05,42.0,pennsylvania
107,20.63,18.31,17.73,22.53,20.8,44.6,pennsylvania
108,23.47,16.61,17.39,21.52,21.02,44.1,pennsylvania
109,22.4,21.55,16.66,20.23,19.16,40.6,pennsylvania
110,22.24,15.48,16.61,23.38,22.29,46.6,pennsylvania
111,18.9,16.94,17.33,23.51,23.31,48.0,pennsylvania
112,24.09,19.6,17.19,19.58,19.53,40.4,pennsylvania
113,24.45,20.52,17.83,19.19,18.01,39.2,pennsylvania
114,21.15,17.32,17.34,22.17,22.02,45.2,pennsylvania
115,25.72,18.01,18.28,21.58,16.4,40.1,pennsylvania
116,22.78,17.58,18.52,21.47,19.64,43.2,pennsylvania
117,21.98,15.9,17.69,22.14,22.29,46.2,pennsylvania
118,20.3,17.41,18.31,22.69,21.3,45.3,pennsylvania
119,21.09,17.73,17.7,22.89,20.59,45.0,pennsylvania
120,20.45,19.41,18.17,21.42,20.55,43.6,pennsylvania
121,26.87,21.98,17.52,17.79,15.84,36.3,pennsylvania
122,20.79,16.01,17.76,24.51,20.93,46.9,pennsylvania
123,21.5,18.96,20.13,21.51,17.9,42.3,pennsylvania
124,22.12,14.41,18.85,22.25,22.37,46.6,pennsylvania
125,22.27,17.28,17.37,22.22,20.86,44.3,pennsylvania
126,28.38,20.71,16.85,18.28,15.79,35.7,pennsylvania
127,31.18,24.43,17.82,16.66,9.9,31.4,pennsylvania
128,24.49,17.14,18.01,21.62,18.74,42.4,pennsylvania
129,24.14,17.91,18.76,19.96,19.22,42.3,pennsylvania
130,23.58,15.13,18.96,22.04,20.29,44.0,pennsylvania
131,23.48,15.75,19.22,22.42,19.13,43.8,pennsylvania
132,28.89,23.31,16.82,16.28,14.69,33.0,pennsylvania
133,20.88,22.01,18.87,19.84,18.4,39.6,pennsylvania
134,24.02,13.96,20.23,20.5,21.29,44.7,pennsylvania
135,24.3,25.17,16.52,17.25,16.75,35.6,pennsylvania
136,23.57,21.27,18.2,20.61,16.35,39.7,pennsylvania
137,22.58,15.37,18.79,22.94,20.33,45.3,pennsylvania
138,23.26,15.39,17.55,22.27,21.52,44.9,pennsylvania
139,19.3,14.36,16.56,24.75,25.03,49.8,pennsylvania
140,24.29,20.41,20.68,19.81,14.82,38.6,pennsylvania
141,23.38,23.09,18.95,21.96,12.62,37.7,pennsylvania
142,20.0,16.12,16.88,24.3,22.69,47.7,pennsylvania
143,22.73,14.94,17.4,24.73,20.21,47.1,pennsylvania
144,24.71,15.62,19.87,22.77,17.02,44.0,pennsylvania
145,23.19,16.25,18.26,24.16,18.14,43.7,pennsylvania
146,25.54,17.86,21.36,21.31,13.93,39.4,pennsylvania
147,25.56,15.53,19.97,23.81,15.13,42.4,pennsylvania
148,22.63,21.1,18.4,20.17,17.7,39.6,pennsylvania
149,22.32,21.05,18.16,19.29,19.18,40.1,pennsylvania
150,22.88,17.78,20.46,23.95,14.93,42.0,pennsylvania
151,24.24,16.44,18.6,22.89,17.83,43.2,pennsylvania
152,24.15,19.1,18.46,21.11,17.18,40.5,pennsylvania
153,23.58,16.37,19.15,21.17,19.72,42.7,pennsylvania
154,23.53,17.65,18.95,20.52,19.35,41.9,pennsylvania
155,26.04,14.94,21.29,22.56,15.17,41.8,pennsylvania
156,22.6,23.72,14.98,19.73,18.97,38.9,pennsylvania
157,24.71,17.24,20.24,21.47,16.34,41.3,pennsylvania
158,25.7,16.54,19.47,21.58,16.71,42.0,pennsylvania
159,29.04,23.57,16.5,17.17,13.72,32.8,pennsylvania
160,20.81,17.23,18.44,21.75,21.77,45.4,pennsylvania
161,24.43,17.84,18.34,22.68,16.71,41.1,pennsylvania
162,24.08,20.49,19.36,22.3,13.77,38.7,pennsylvania
163,22.95,22.25,20.0,20.51,14.3,37.7,pennsylvania
164,25.22,23.64,19.26,19.49,12.38,35.7,pennsylvania
165,25.36,16.45,17.72,20.88,19.6,42.2,pennsylvania
166,27.97,20.03,18.01,17.35,16.65,36.7,pennsylvania
167,25.75,15.86,20.42,22.03,15.94,41.3,pennsylvania
168,24.0,14.86,17.41,22.07,21.67,45.4,pennsylvania
169,24.31,16.97,18.18,20.62,19.92,42.5,pennsylvania
170,23.46,19.98,17.66,19.14,19.76,40.1,pennsylvania
171,22.11,16.84,18.98,22.16,19.9,43.9,pennsylvania
172,24.03,19.81,19.51,17.63,19.03,39.7,pennsylvania
173,23.33,22.64,17.74,21.03,15.26,38.0,pennsylvania
174,23.26,20.08,19.5,20.58,16.59,39.6,pennsylvania
175,15.72,35.71,23.05,14.73,10.79,34.4,pennsylvania
176,22.21,17.47,17.17,24.64,18.5,44.7,pennsylvania
177,27.56,22.79,19.78,18.54,11.34,34.8,pennsylvania
178,21.92,11.38,17.71,24.59,24.4,49.3,pennsylvania
179,31.69,20.48,19.83,17.46,10.54,33.4,pennsylvania
180,36.58,21.4,19.31,15.5,7.2,29.4,pennsylvania
181,25.25,34.44,14.14,16.27,9.9,29.4,pennsylvania
182,10.57,43.18,17.94,13.02,15.29,33.6,pennsylvania
183,21.23,15.66,19.53,22.82,20.75,45.8,pennsylvania
184,20.99,26.52,22.58,15.65,14.27,36.2,pennsylvania
185,24.25,23.87,18.77,18.42,14.69,35.8,pennsylvania
186,20.98,32.5,19.13,16.11,11.28,33.9,pennsylvania
187,25.42,18.69,18.44,21.84,15.61,40.0,pennsylvania
188,24.35,42.91,13.75,10.6,8.4,27.0,pennsylvania
189,20.77,18.83,16.75,26.68,16.96,45.6,pennsylvania
190,24.5,26.3,15.47,18.57,15.17,34.3,pennsylvania
191,28.43,23.94,16.4,17.87,13.37,33.3,pennsylvania
192,28.28,24.03,16.41,18.2,13.07,33.2,pennsylvania
193,23.72,15.86,16.95,22.84,20.63,44.8,pennsylvania
194,17.13,32.52,17.72,16.36,16.28,35.2,pennsylvania
195,24.77,32.15,15.3,16.57,11.21,31.2,pennsylvania
196,22.35,15.92,19.38,21.35,21.01,44.3,pennsylvania
197,31.44,21.42,18.03,18.11,11.01,32.1,pennsylvania
198,23.98,22.06,17.49,19.34,17.14,38.4,pennsylvania
199,23.59,18.2,17.82,21.5,18.88,42.3,pennsylvania
200,21.21,18.26,20.02,19.82,20.68,42.7,pennsylvania
201,26.9,23.85,15.27,19.65,14.33,34.6,pennsylvania
202,29.09,22.65,19.56,16.52,12.19,34.2,pennsylvania
203,27.73,20.45,18.41,18.48,14.92,36.5,pennsylvania
1,34.03,32.18,9.93,11.59,12.27,21.9,rhode island
2,15.35,47.19,10.27,15.97,11.21,29.5,rhode island
3,33.43,23.34,19.37,16.35,7.5,29.9,rhode island
4,18.88,25.86,21.21,16.71,17.35,37.8,rhode island
5,28.52,30.18,13.19,17.48,10.62,28.0,rhode island
6,29.67,22.34,20.63,12.86,14.5,34.1,rhode island
7,24.05,23.66,21.19,18.32,12.79,36.5,rhode island
8,19.86,38.33,18.12,10.25,13.43,30.7,rhode island
9,28.63,27.05,18.55,16.39,9.39,32.2,rhode island
10,27.98,25.74,19.58,16.85,9.85,33.2,rhode island
11,30.82,19.68,19.29,18.53,11.68,33.8,rhode island
12,30.44,30.04,13.82,15.53,10.18,28.7,rhode island
13,25.36,24.35,23.63,15.11,11.55,35.2,rhode island
14,24.94,24.39,19.06,16.12,15.49,35.7,rhode island
15,21.45,16.72,19.33,25.09,17.41,43.5,rhode island
16,15.49,22.83,18.28,20.13,23.26,45.4,rhode island
17,24.37,19.49,20.28,19.5,16.36,38.2,rhode island
18,26.14,20.5,19.46,21.93,11.97,38.0,rhode island
19,18.38,16.68,17.42,28.06,19.46,48.4,rhode island
20,18.86,26.46,17.95,17.38,19.35,37.8,rhode island
21,20.59,19.48,17.43,26.07,16.44,42.1,rhode island
22,19.62,17.28,14.81,25.4,22.9,48.4,rhode island
23,21.2,16.13,20.09,22.65,19.93,45.0,rhode island
24,16.34,17.97,19.15,21.44,25.1,46.4,rhode island
25,22.17,23.77,19.11,21.17,13.78,37.2,rhode island
26,23.33,23.78,19.75,19.34,13.8,37.2,rhode island
27,18.12,21.45,20.44,17.54,22.44,44.8,rhode island
28,24.07,15.02,21.75,23.49,15.68,42.4,rhode island
29,16.95,18.04,18.99,29.22,16.8,46.5,rhode island
30,25.72,10.48,20.45,24.69,18.65,45.0,rhode island
31,20.9,19.06,18.42,22.02,19.6,43.4,rhode island
32,21.56,16.14,17.09,25.9,19.31,45.9,rhode island
33,19.08,20.83,16.52,20.73,22.84,45.4,rhode island
34,16.03,27.56,10.71,21.25,24.45,44.2,rhode island
35,43.66,16.59,10.8,14.56,14.39,21.7,rhode island
36,17.03,16.52,14.66,27.31,24.49,50.9,rhode island
37,16.24,16.3,16.47,25.52,25.47,50.5,rhode island
38,19.81,17.51,17.04,27.93,17.71,47.4,rhode island
39,22.93,17.15,16.87,26.36,16.69,45.1,rhode island
40,24.51,15.05,19.57,24.26,16.6,45.2,rhode island
41,18.89,20.24,15.36,26.33,19.2,45.0,rhode island
42,18.0,16.58,21.78,17.69,25.95,43.9,rhode island
43,22.09,17.76,20.1,23.7,16.36,41.5,rhode island
44,21.85,14.85,15.02,24.7,23.58,48.4,rhode island
45,26.2,18.31,14.84,25.28,15.38,39.0,rhode island
46,23.47,17.1,20.14,19.86,19.43,43.7,rhode island
47,22.07,19.72,18.08,24.85,15.27,40.7,rhode island
48,22.91,13.95,21.72,21.53,19.89,45.4,rhode island
49,29.84,24.8,18.64,16.3,10.41,32.8,rhode island
50,18.61,21.02,19.26,24.48,16.63,43.1,rhode island
51,21.6,26.87,16.55,21.0,13.99,36.0,rhode island
52,23.24,12.88,19.35,24.56,19.97,47.2,rhode island
53,26.56,19.79,12.3,20.13,21.22,39.4,rhode island
54,19.96,22.49,19.25,19.94,18.35,39.7,rhode island
55,24.37,17.67,16.92,20.36,20.68,41.4,rhode island
56,35.23,25.15,18.62,14.68,6.33,28.3,rhode island
57,23.14,19.79,19.58,21.76,15.74,39.6,rhode island
58,30.58,21.34,22.72,16.92,8.44,33.6,rhode island
59,18.96,24.91,20.3,20.5,15.33,39.4,rhode island
60,23.12,27.29,21.6,18.43,9.56,34.7,rhode island
61,17.64,22.2,17.47,24.25,18.45,43.3,rhode island
62,21.29,25.53,18.4,21.4,13.38,38.3,rhode island
63,18.6,19.45,19.73,21.84,20.38,42.4,rhode island
64,17.3,27.48,17.32,21.78,16.13,37.9,rhode island
65,17.6,20.66,18.29,22.79,20.66,43.1,rhode island
66,27.08,13.57,19.5,22.92,16.93,43.3,rhode island
67,22.4,14.01,18.63,24.61,20.35,46.3,rhode island
68,15.24,14.44,18.11,27.15,25.06,51.6,rhode island
69,28.93,21.73,12.62,17.73,18.99,34.3,rhode island
70,19.68,15.58,19.45,23.32,21.96,47.0,rhode island
71,14.62,15.92,16.26,27.61,25.6,52.0,rhode island
72,21.7,10.42,16.12,26.26,25.5,50.9,rhode island
73,20.28,31.76,15.1,15.97,16.89,33.4,rhode island
74,22.64,16.78,15.93,24.62,20.03,45.7,rhode island
75,18.02,24.11,15.22,19.14,23.51,42.3,rhode island
1,22.63,15.99,15.99,22.11,23.27,46.5,south carolina
2,21.27,17.33,16.69,21.51,23.2,45.8,south carolina
3,27.34,36.15,12.01,13.45,11.06,24.4,south carolina
4,23.76,18.95,17.81,20.31,19.17,41.1,south carolina
5,23.25,16.81,18.77,22.16,19.01,42.3,south carolina
6,24.06,19.39,17.77,21.53,17.25,40.6,south carolina
7,26.52,17.41,17.19,20.14,18.74,39.6,south carolina
8,23.44,14.91,18.37,21.07,22.21,45.1,south carolina
9,26.19,19.04,18.39,18.16,18.22,39.2,south carolina
10,25.31,18.36,20.13,21.18,15.03,39.9,south carolina
11,24.02,17.36,19.11,19.5,20.02,43.4,south carolina
12,26.95,17.39,18.17,18.8,18.7,39.4,south carolina
13,21.89,19.75,17.94,19.53,20.88,42.9,south carolina
14,24.36,16.58,17.13,21.62,20.31,43.5,south carolina
15,27.85,26.32,20.23,14.59,11.01,31.8,south carolina
16,26.68,20.64,18.3,20.08,14.3,37.0,south carolina
17,25.92,16.66,15.14,20.8,21.48,43.0,south carolina
18,23.59,19.76,17.32,21.66,17.67,40.9,south carolina
19,26.27,23.03,16.16,18.0,16.54,35.5,south carolina
20,24.19,18.19,20.16,20.18,17.28,39.9,south carolina
21,29.56,12.78,23.23,19.79,14.64,40.8,south carolina
22,22.2,24.62,19.5,16.23,17.46,37.1,south carolina
23,20.6,30.87,17.86,17.27,13.4,33.6,south carolina
24,23.43,21.5,19.3,18.46,17.31,39.1,south carolina
25,27.32,22.26,18.28,19.5,12.64,35.5,south carolina
26,29.45,16.63,25.27,17.54,11.11,38.0,south carolina
27,24.03,20.28,20.66,20.72,14.32,39.1,south carolina
28,26.94,17.21,22.48,20.17,13.2,39.2,south carolina
29,24.8,18.29,18.89,20.83,17.2,41.7,south carolina
30,26.39,19.26,18.02,19.55,16.78,38.8,south carolina
31,28.22,29.0,14.14,15.3,13.34,29.5,south carolina
32,23.06,17.99,20.64,20.78,17.54,40.9,south carolina
33,23.4,17.5,19.6,20.7,18.81,42.1,south carolina
34,27.7,20.14,18.99,16.86,16.31,37.0,south carolina
35,27.77,16.66,22.29,20.37,12.9,39.0,south carolina
36,28.53,20.44,19.39,17.51,14.12,35.6,south carolina
37,27.4,21.32,16.83,18.57,15.88,36.2,south carolina
38,24.53,16.27,17.89,22.04,19.27,43.7,south carolina
39,25.17,16.07,19.31,21.75,17.69,41.1,south carolina
40,24.87,17.58,16.8,20.99,19.76,42.2,south carolina
41,22.98,19.69,17.51,21.84,17.98,42.0,south carolina
42,22.91,16.75,17.99,21.05,21.31,44.4,south carolina
43,24.97,16.29,19.5,21.61,17.64,42.2,south carolina
44,25.33,18.4,19.2,20.03,17.04,40.4,south carolina
45,24.17,14.09,20.62,18.81,22.31,42.9,south carolina
46,24.18,21.72,16.81,18.5,18.79,39.1,south carolina
47,24.18,16.3,22.7,22.33,14.49,42.1,south carolina
48,27.65,15.55,23.23,19.32,14.26,39.6,south carolina
49,28.56,22.14,17.5,19.16,12.64,34.6,south carolina
50,23.13,21.55,17.58,20.39,17.35,38.7,south carolina
51,27.84,21.67,15.61,17.38,17.49,35.5,south carolina
52,24.62,14.23,18.55,20.84,21.76,43.8,south carolina
53,23.19,18.83,18.07,21.15,18.76,42.2,south carolina
54,21.26,18.82,18.69,22.25,18.98,43.4,south carolina
55,26.56,18.09,17.76,20.49,17.1,38.1,south carolina
56,23.19,20.95,18.12,18.83,18.9,40.7,south carolina
57,26.5,15.98,17.77,20.53,19.22,40.6,south carolina
58,24.3,17.16,17.94,22.35,18.25,41.4,south carolina
59,27.36,19.0,18.69,19.06,15.89,38.0,south carolina
60,23.42,16.32,19.04,21.69,19.52,44.0,south carolina
61,28.54,20.93,16.15,18.17,16.22,35.6,south carolina
62,23.97,18.85,17.33,20.45,19.4,41.3,south carolina
63,25.3,18.91,20.67,18.52,16.6,39.0,south carolina
64,21.29,17.92,15.57,21.86,23.35,45.5,south carolina
65,25.58,19.47,18.24,20.12,16.59,39.3,south carolina
66,21.7,17.62,15.51,22.15,23.01,45.0,south carolina
67,26.89,20.93,18.0,18.87,15.32,37.2,south carolina
68,20.44,17.36,17.91,21.11,23.17,45.2,south carolina
69,26.63,19.22,21.29,18.56,14.3,37.7,south carolina
70,22.37,22.92,17.67,20.85,16.18,38.0,south carolina
71,30.08,15.08,22.06,19.4,13.37,38.7,south carolina
72,23.82,48.45,10.58,9.36,7.79,23.7,south carolina
73,20.9,28.65,19.0,17.61,13.84,35.4,south carolina
74,25.43,30.78,13.98,16.61,13.2,31.2,south carolina
75,29.32,27.63,15.69,13.97,13.39,29.3,south carolina
76,26.41,22.26,19.24,17.79,14.3,35.8,south carolina
77,26.25,21.31,21.6,19.06,11.79,35.9,south carolina
78,27.78,23.21,16.51,19.15,13.35,34.1,south carolina
79,28.51,19.11,20.78,20.22,11.38,37.3,south carolina
80,27.55,20.78,19.31,19.32,13.05,36.0,south carolina
81,21.36,18.49,14.04,21.33,24.78,46.7,south carolina
82,22.77,20.68,18.62,21.39,16.55,39.7,south carolina
83,22.88,18.52,20.17,20.9,17.53,41.1,south carolina
84,28.58,16.76,17.93,20.57,16.16,38.4,south carolina
85,21.81,15.69,17.11,23.46,21.93,46.3,south carolina
86,22.43,16.75,18.15,21.79,20.88,44.4,south carolina
87,27.37,16.94,22.54,18.38,14.77,38.9,south carolina
88,25.53,20.65,19.49,20.68,13.64,37.4,south carolina
89,18.71,24.73,16.92,19.21,20.43,40.4,south carolina
90,24.4,16.05,17.44,20.66,21.46,43.2,south carolina
91,25.9,17.27,17.61,20.41,18.81,41.9,south carolina
92,28.35,18.51,19.32,21.55,12.28,37.1,south carolina
93,22.57,16.42,17.25,24.19,19.57,44.4,south carolina
94,28.06,20.11,19.31,18.28,14.24,35.8,south carolina
95,28.92,21.15,16.07,16.91,16.94,34.9,south carolina
96,30.21,19.41,20.93,18.95,10.51,35.3,south carolina
97,26.42,17.37,19.61,21.2,15.4,39.1,south carolina
98,26.74,22.31,20.89,17.06,12.99,35.4,south carolina
99,25.92,20.38,19.79,20.04,13.86,38.0,south carolina
100,27.81,18.37,19.59,17.73,16.5,37.7,south carolina
101,22.13,17.44,16.94,21.73,21.76,44.6,south carolina
102,20.57,19.7,20.18,22.06,17.48,41.5,south carolina
103,25.69,18.15,17.59,20.89,17.67,39.3,south carolina
104,15.21,12.59,13.85,24.38,33.96,56.3,south carolina
105,24.31,21.31,17.75,21.11,15.52,38.8,south carolina
106,13.43,11.42,14.71,24.93,35.51,57.3,south carolina
107,20.61,16.69,16.8,22.49,23.42,46.6,south carolina
108,17.81,11.19,15.46,24.09,31.44,54.1,south carolina
109,22.79,22.88,19.05,21.83,13.44,38.3,south carolina
110,21.64,25.32,15.33,18.65,19.06,38.5,south carolina
111,20.03,35.69,15.56,16.2,12.52,31.8,south carolina
112,25.58,15.1,23.58,18.88,16.86,40.9,south carolina
113,27.12,25.7,17.95,16.69,12.54,33.3,south carolina
114,23.44,20.58,18.99,19.8,17.2,40.2,south carolina
115,17.52,18.73,21.59,21.76,20.4,44.2,south carolina
116,19.57,19.33,16.65,23.78,20.66,44.5,south carolina
117,29.8,25.01,18.53,15.17,11.48,31.5,south carolina
118,21.48,13.58,17.11,15.64,32.18,47.2,south carolina
119,15.84,29.15,20.61,19.34,15.05,37.1,south carolina
120,21.99,17.97,15.98,18.15,25.91,44.4,south carolina
121,24.82,20.3,15.02,20.43,19.44,40.1,south carolina
122,24.87,18.48,19.41,20.79,16.44,39.7,south carolina
123,12.79,12.76,12.48,24.37,37.6,58.4,south carolina
124,24.98,23.8,14.31,17.96,18.95,36.3,south carolina
1,22.29,18.54,17.14,21.68,20.34,43.8,tennessee
2,21.11,15.94,17.92,20.65,24.38,46.4,tennessee
3,19.52,16.6,20.01,22.32,21.55,46.0,tennessee
4,19.86,17.44,18.29,22.49,21.92,46.1,tennessee
5,21.46,16.84,18.38,21.36,21.96,45.0,tennessee
6,21.41,19.34,18.73,20.91,19.61,42.4,tennessee
7,22.95,24.02,17.29,19.0,16.74,37.7,tennessee
8,21.59,17.43,17.67,22.7,20.6,44.8,tennessee
9,22.03,16.57,18.21,22.26,20.92,45.1,tennessee
10,25.37,17.46,19.0,20.07,18.1,40.7,tennessee
11,22.54,16.11,17.6,22.84,20.91,45.2,tennessee
12,22.87,17.17,18.71,20.77,20.48,43.4,tennessee
13,21.12,24.82,19.47,18.56,16.04,37.3,tennessee
14,25.89,14.33,20.14,22.13,17.51,43.2,tennessee
15,24.73,36.7,13.88,14.17,10.52,26.3,tennessee
16,24.49,18.9,19.41,19.54,17.66,40.1,tennessee
17,22.47,17.94,17.99,22.71,18.89,43.0,tennessee
18,22.25,25.75,18.2,16.87,16.94,36.5,tennessee
19,24.47,18.54,19.12,20.77,17.1,40.7,tennessee
20,23.38,17.06,19.0,20.72,19.84,43.1,tennessee
21,21.93,16.14,16.98,19.92,25.03,45.9,tennessee
22,22.13,14.84,20.55,23.46,19.02,45.1,tennessee
23,23.75,16.55,18.47,21.7,19.53,43.2,tennessee
24,26.33,21.67,17.44,17.65,16.91,36.7,tennessee
25,19.61,14.83,14.99,21.08,29.5,50.6,tennessee
26,22.43,20.12,19.46,20.68,17.31,41.0,tennessee
