district,"management, business, science, and arts occupations",service occupations,sales and office occupations,blue collar occupations,state
32,0.4001,0.1626,0.2064,0.2309,tennessee
33,0.3336,0.1824,0.2085,0.2755,tennessee
34,0.3825,0.1465,0.2343,0.2367,tennessee
35,0.2854,0.1466,0.1761,0.3919,tennessee
36,0.3136,0.1738,0.1876,0.325,tennessee
37,0.3771,0.1442,0.2237,0.255,tennessee
38,0.281,0.1579,0.1724,0.3887,tennessee
39,0.3039,0.1593,0.1862,0.3507,tennessee
40,0.3434,0.1536,0.2351,0.2679,tennessee
41,0.2628,0.1941,0.1877,0.3553,tennessee
42,0.3555,0.1841,0.2255,0.235,tennessee
43,0.2418,0.1645,0.1957,0.398,tennessee
44,0.3326,0.1464,0.2357,0.2853,tennessee
45,0.3966,0.1604,0.2437,0.1993,tennessee
46,0.3175,0.1573,0.2384,0.2867,tennessee
47,0.3108,0.1585,0.1984,0.3322,tennessee
48,0.3406,0.1908,0.2207,0.2479,tennessee
49,0.334,0.1389,0.2229,0.3042,tennessee
50,0.5152,0.1352,0.2163,0.1334,tennessee
51,0.456,0.1482,0.2116,0.1841,tennessee
52,0.324,0.1641,0.2198,0.2921,tennessee
53,0.4318,0.1554,0.2073,0.2056,tennessee
54,0.3193,0.2077,0.252,0.221,tennessee
55,0.6224,0.125,0.174,0.0787,tennessee
56,0.667,0.0789,0.2,0.054,tennessee
57,0.4511,0.1167,0.2516,0.1805,tennessee
58,0.409,0.1977,0.2096,0.1837,tennessee
59,0.2759,0.1952,0.2072,0.3217,tennessee
60,0.4182,0.1553,0.2395,0.187,tennessee
61,0.6192,0.0965,0.2125,0.0718,tennessee
62,0.2575,0.1703,0.203,0.3692,tennessee
63,0.5881,0.0936,0.216,0.1022,tennessee
64,0.3666,0.1469,0.2174,0.2691,tennessee
65,0.4678,0.1551,0.2476,0.1295,tennessee
66,0.346,0.1338,0.2131,0.3072,tennessee
67,0.2932,0.2068,0.2306,0.2694,tennessee
68,0.4156,0.1474,0.2154,0.2216,tennessee
69,0.2584,0.1715,0.2201,0.3501,tennessee
70,0.2808,0.1555,0.1978,0.366,tennessee
71,0.2896,0.1737,0.1941,0.3426,tennessee
72,0.3007,0.162,0.193,0.3443,tennessee
73,0.3952,0.156,0.2207,0.2281,tennessee
74,0.2478,0.2069,0.2232,0.3221,tennessee
75,0.2805,0.1706,0.2153,0.3336,tennessee
76,0.3016,0.1856,0.1855,0.3273,tennessee
77,0.2909,0.1723,0.2041,0.3327,tennessee
78,0.3364,0.1555,0.2226,0.2855,tennessee
79,0.2908,0.1759,0.229,0.3043,tennessee
80,0.2296,0.237,0.2061,0.3274,tennessee
81,0.3044,0.1524,0.2213,0.3219,tennessee
82,0.2572,0.1744,0.1913,0.377,tennessee
83,0.5608,0.1086,0.2165,0.1141,tennessee
84,0.2386,0.1847,0.2386,0.3382,tennessee
85,0.2694,0.1735,0.249,0.3082,tennessee
86,0.3726,0.1788,0.2088,0.2398,tennessee
87,0.2534,0.1821,0.2206,0.3439,tennessee
88,0.2935,0.221,0.2275,0.258,tennessee
89,0.4481,0.1329,0.2496,0.1694,tennessee
90,0.4149,0.182,0.1928,0.2103,tennessee
91,0.2484,0.2145,0.2124,0.3246,tennessee
92,0.2944,0.1377,0.2088,0.3591,tennessee
93,0.267,0.2176,0.2311,0.2843,tennessee
94,0.3382,0.1347,0.2031,0.324,tennessee
95,0.5887,0.101,0.2015,0.1088,tennessee
96,0.4472,0.1644,0.2213,0.1671,tennessee
97,0.3611,0.1672,0.2405,0.2313,tennessee
98,0.2405,0.2499,0.204,0.3056,tennessee
99,0.4611,0.1427,0.2208,0.1753,tennessee
1,0.3066,0.1836,0.2226,0.2872,texas
2,0.3259,0.1752,0.218,0.2809,texas
3,0.352,0.1659,0.2208,0.2613,texas
4,0.3298,0.1807,0.2248,0.2647,texas
5,0.287,0.1648,0.2016,0.3466,texas
6,0.3426,0.1965,0.2293,0.2316,texas
7,0.3007,0.169,0.2362,0.2941,texas
8,0.2588,0.2034,0.2,0.3378,texas
9,0.2947,0.1828,0.2009,0.3215,texas
10,0.3488,0.1409,0.2359,0.2745,texas
11,0.3046,0.1701,0.2029,0.3225,texas
12,0.3065,0.1983,0.2013,0.2939,texas
13,0.3274,0.1462,0.2137,0.3127,texas
14,0.4279,0.1747,0.2133,0.1841,texas
15,0.5422,0.1176,0.2228,0.1174,texas
16,0.3151,0.1825,0.2171,0.2854,texas
17,0.3009,0.1701,0.2091,0.3198,texas
18,0.2583,0.2104,0.1963,0.335,texas
19,0.2853,0.1853,0.2145,0.3149,texas
20,0.3845,0.1706,0.2216,0.2232,texas
21,0.3127,0.1542,0.2156,0.3175,texas
22,0.2664,0.2343,0.2039,0.2953,texas
23,0.3505,0.2067,0.1999,0.2429,texas
24,0.5008,0.1183,0.186,0.1949,texas
25,0.3096,0.1738,0.1929,0.3237,texas
26,0.5378,0.1151,0.2279,0.1191,texas
27,0.4457,0.1465,0.2142,0.1936,texas
28,0.5924,0.1028,0.2066,0.0981,texas
29,0.5002,0.1118,0.1931,0.1949,texas
30,0.3029,0.1942,0.2085,0.2944,texas
31,0.2431,0.245,0.1789,0.333,texas
32,0.3638,0.1835,0.2285,0.2242,texas
33,0.5479,0.1157,0.219,0.1175,texas
34,0.2584,0.2301,0.2193,0.2922,texas
35,0.2429,0.2648,0.2141,0.2782,texas
36,0.262,0.2161,0.2315,0.2904,texas
37,0.2677,0.2934,0.2026,0.2363,texas
38,0.2927,0.2549,0.2217,0.2307,texas
39,0.2398,0.258,0.2345,0.2678,texas
40,0.27,0.2317,0.2318,0.2665,texas
41,0.3727,0.2188,0.2224,0.186,texas
42,0.2651,0.2299,0.2706,0.2345,texas
43,0.2938,0.2049,0.2032,0.2981,texas
44,0.3395,0.1595,0.2411,0.2598,texas
45,0.3955,0.174,0.2304,0.2002,texas
46,0.3995,0.1826,0.1972,0.2207,texas
47,0.6284,0.089,0.2097,0.073,texas
48,0.6022,0.1045,0.2004,0.0929,texas
49,0.5819,0.1326,0.194,0.0915,texas
50,0.501,0.1352,0.206,0.1578,texas
51,0.3781,0.188,0.2128,0.2212,texas
52,0.4404,0.1375,0.2495,0.1727,texas
53,0.3249,0.189,0.2118,0.2742,texas
54,0.343,0.1985,0.2385,0.22,texas
55,0.3475,0.2026,0.2102,0.2397,texas
56,0.3591,0.1615,0.2387,0.2408,texas
57,0.3141,0.197,0.2001,0.2888,texas
58,0.2846,0.1484,0.1912,0.3758,texas
59,0.3394,0.1964,0.2003,0.2639,texas
60,0.3259,0.1599,0.2097,0.3044,texas
61,0.3604,0.1502,0.2235,0.2659,texas
62,0.3074,0.1795,0.2356,0.2776,texas
63,0.51,0.1039,0.237,0.1491,texas
64,0.4076,0.1827,0.224,0.1856,texas
65,0.45,0.1321,0.252,0.1659,texas
66,0.6032,0.0889,0.2367,0.0713,texas
67,0.5371,0.144,0.2109,0.108,texas
68,0.2954,0.1954,0.1957,0.3135,texas
69,0.3224,0.1987,0.2114,0.2675,texas
70,0.51,0.1291,0.2272,0.1337,texas
71,0.3273,0.2111,0.2175,0.2441,texas
72,0.3181,0.183,0.2372,0.2617,texas
73,0.4301,0.1464,0.2278,0.1957,texas
74,0.2446,0.2429,0.1998,0.3127,texas
75,0.278,0.1919,0.2519,0.2782,texas
76,0.2271,0.2356,0.2639,0.2734,texas
77,0.3266,0.2422,0.2252,0.2059,texas
78,0.4166,0.1825,0.2267,0.1743,texas
79,0.326,0.1952,0.262,0.2168,texas
80,0.2387,0.2293,0.2348,0.2973,texas
81,0.241,0.1535,0.2328,0.3728,texas
82,0.3596,0.1428,0.2198,0.2777,texas
83,0.3696,0.1546,0.2302,0.2456,texas
84,0.3627,0.2098,0.2171,0.2104,texas
85,0.3834,0.1545,0.2168,0.2454,texas
86,0.357,0.1661,0.2152,0.2617,texas
87,0.2537,0.2015,0.1907,0.3542,texas
88,0.2841,0.1734,0.1964,0.3461,texas
89,0.4982,0.1313,0.2168,0.1536,texas
90,0.1744,0.2165,0.1734,0.4358,texas
91,0.344,0.1679,0.2569,0.2313,texas
92,0.4161,0.1403,0.2507,0.1928,texas
93,0.4243,0.1393,0.2215,0.2149,texas
94,0.3933,0.1577,0.2435,0.2056,texas
95,0.2599,0.1941,0.2277,0.3183,texas
96,0.3984,0.1456,0.2431,0.2129,texas
97,0.4298,0.1441,0.23,0.1961,texas
98,0.5515,0.099,0.2243,0.1252,texas
99,0.3871,0.1483,0.2315,0.2331,texas
100,0.287,0.2084,0.2066,0.298,texas
101,0.2976,0.179,0.2338,0.2896,texas
102,0.4237,0.1788,0.2242,0.1732,texas
103,0.3417,0.1833,0.1756,0.2994,texas
104,0.1893,0.1948,0.2064,0.4095,texas
105,0.2898,0.1812,0.2237,0.3052,texas
106,0.5491,0.1023,0.221,0.1277,texas
107,0.308,0.1768,0.2433,0.2718,texas
108,0.6358,0.0872,0.1978,0.0792,texas
109,0.3203,0.1658,0.2528,0.2611,texas
110,0.1545,0.2152,0.2008,0.4295,texas
111,0.3072,0.1728,0.2515,0.2685,texas
112,0.3638,0.1753,0.2262,0.2346,texas
113,0.3361,0.1763,0.2247,0.2629,texas
114,0.4666,0.1391,0.2281,0.1663,texas
115,0.4898,0.1242,0.2114,0.1746,texas
116,0.371,0.21,0.245,0.1739,texas
117,0.3649,0.1901,0.218,0.227,texas
118,0.2477,0.2106,0.2468,0.295,texas
119,0.2742,0.217,0.2464,0.2624,texas
120,0.2765,0.2536,0.2184,0.2515,texas
121,0.4505,0.1622,0.2409,0.1464,texas
122,0.5598,0.1038,0.2425,0.0939,texas
123,0.3249,0.223,0.2361,0.216,texas
124,0.3149,0.2026,0.2465,0.2359,texas
125,0.3205,0.2154,0.2414,0.2227,texas
126,0.3845,0.1603,0.2401,0.215,texas
127,0.4487,0.1216,0.2318,0.1979,texas
128,0.3394,0.1392,0.2079,0.3135,texas
129,0.4652,0.1365,0.2222,0.1761,texas
130,0.4843,0.1212,0.2284,0.166,texas
131,0.2778,0.2354,0.1912,0.2956,texas
132,0.4229,0.1631,0.223,0.1911,texas
133,0.5997,0.0854,0.2218,0.0931,texas
134,0.7225,0.0684,0.1604,0.0487,texas
135,0.4201,0.1245,0.2535,0.2019,texas
136,0.5231,0.1257,0.2263,0.1248,texas
137,0.2584,0.2805,0.1725,0.2887,texas
138,0.4049,0.1718,0.1945,0.2289,texas
139,0.261,0.2003,0.2184,0.3203,texas
140,0.1349,0.2055,0.1907,0.4688,texas
141,0.1811,0.2509,0.2356,0.3325,texas
142,0.2951,0.1717,0.2075,0.3257,texas
143,0.1731,0.1731,0.2154,0.4383,texas
144,0.1613,0.1974,0.1886,0.4526,texas
145,0.2565,0.1844,0.1936,0.3655,texas
146,0.3817,0.2152,0.1815,0.2215,texas
147,0.426,0.1668,0.1933,0.2139,texas
148,0.3959,0.1499,0.1852,0.269,texas
149,0.2855,0.2465,0.2315,0.2364,texas
150,0.45,0.1405,0.2346,0.1749,texas
1,0.293,0.1563,0.1865,0.3642,utah
2,0.4599,0.1076,0.2417,0.1908,utah
3,0.4102,0.151,0.1947,0.2442,utah
4,0.3467,0.192,0.2501,0.2113,utah
5,0.402,0.1545,0.1917,0.2519,utah
6,0.489,0.1073,0.2632,0.1406,utah
7,0.3111,0.1471,0.2585,0.2833,utah
8,0.3435,0.1206,0.246,0.2899,utah
9,0.3088,0.1369,0.234,0.3203,utah
10,0.3415,0.1816,0.226,0.2508,utah
11,0.4265,0.1283,0.2579,0.1873,utah
12,0.3346,0.1381,0.2341,0.2932,utah
13,0.3244,0.1158,0.2613,0.2985,utah
14,0.3448,0.1756,0.2192,0.2605,utah
15,0.4229,0.1422,0.2728,0.1621,utah
16,0.3969,0.1435,0.2092,0.2504,utah
17,0.4393,0.1488,0.2396,0.1723,utah
18,0.5146,0.11,0.2458,0.1296,utah
19,0.5004,0.1312,0.2069,0.1614,utah
20,0.4317,0.1263,0.2255,0.2164,utah
21,0.3397,0.1389,0.2196,0.3017,utah
22,0.2503,0.1443,0.2495,0.3559,utah
23,0.2303,0.2199,0.2184,0.3314,utah
24,0.5785,0.1289,0.1884,0.1043,utah
25,0.5238,0.1479,0.1872,0.1411,utah
26,0.3413,0.2188,0.1679,0.272,utah
27,0.5477,0.1219,0.2222,0.1083,utah
28,0.6633,0.0913,0.1722,0.0732,utah
29,0.3808,0.1349,0.2381,0.2462,utah
30,0.2163,0.1631,0.2876,0.333,utah
31,0.2262,0.165,0.2446,0.3641,utah
32,0.4842,0.1082,0.2581,0.1494,utah
33,0.2265,0.1767,0.2395,0.3573,utah
34,0.3281,0.1505,0.227,0.2944,utah
35,0.3601,0.1858,0.2388,0.2152,utah
36,0.581,0.11,0.1985,0.1105,utah
37,0.4702,0.1134,0.2553,0.1611,utah
38,0.2706,0.1429,0.2416,0.3448,utah
39,0.2821,0.158,0.2782,0.2817,utah
40,0.5134,0.1355,0.21,0.1411,utah
41,0.4269,0.1184,0.2847,0.17,utah
42,0.4273,0.1296,0.2465,0.1967,utah
43,0.3466,0.1466,0.2684,0.2384,utah
44,0.365,0.1527,0.2656,0.2167,utah
45,0.4466,0.1398,0.2527,0.1609,utah
46,0.4982,0.1219,0.2364,0.1434,utah
47,0.3344,0.1571,0.2446,0.2639,utah
48,0.4872,0.1573,0.2386,0.1169,utah
49,0.5225,0.1137,0.2558,0.108,utah
50,0.4908,0.0959,0.2832,0.1301,utah
51,0.5115,0.0943,0.2793,0.1149,utah
52,0.5009,0.1121,0.2471,0.1399,utah
53,0.4509,0.1544,0.1915,0.2031,utah
54,0.4424,0.1767,0.2156,0.1653,utah
55,0.2937,0.1676,0.2223,0.3164,utah
56,0.4518,0.1239,0.2749,0.1494,utah
57,0.453,0.1221,0.2632,0.1617,utah
58,0.3288,0.1872,0.2035,0.2805,utah
59,0.3895,0.1658,0.2439,0.2007,utah
60,0.3971,0.1578,0.2612,0.1839,utah
61,0.3925,0.1622,0.2611,0.1843,utah
62,0.3707,0.1924,0.2419,0.1951,utah
63,0.4261,0.223,0.2535,0.0974,utah
64,0.3918,0.1764,0.2371,0.1948,utah
65,0.3901,0.1369,0.2419,0.2312,utah
66,0.389,0.1409,0.2218,0.2484,utah
67,0.3172,0.1563,0.2331,0.2934,utah
68,0.3159,0.1582,0.2045,0.3214,utah
69,0.3019,0.1672,0.243,0.2879,utah
70,0.2957,0.2222,0.2012,0.281,utah
71,0.3069,0.2161,0.2455,0.2316,utah
72,0.3001,0.204,0.2301,0.2659,utah
73,0.348,0.2253,0.1955,0.2311,utah
74,0.3719,0.1505,0.2831,0.1945,utah
75,0.3123,0.1845,0.2746,0.2285,utah
addison-2,0.3876,0.1753,0.1905,0.2465,vermont
addison-5,0.4286,0.1272,0.1779,0.2663,vermont
addison-rutland,0.3708,0.1149,0.1617,0.3526,vermont
bennington-1,0.4101,0.1531,0.1566,0.2802,vermont
bennington-3,0.5027,0.1601,0.1644,0.1729,vermont
bennington-rutland,0.4574,0.1243,0.2037,0.2146,vermont
chittenden-1,0.7192,0.0763,0.0876,0.1168,vermont
chittenden-4-1,0.6306,0.0907,0.1518,0.1269,vermont
chittenden-4-2,0.441,0.1497,0.0812,0.3281,vermont
chittenden-5-1,0.6047,0.1095,0.1977,0.0882,vermont
chittenden-5-2,0.5359,0.1074,0.2089,0.1479,vermont
chittenden-6-2,0.5547,0.1912,0.1272,0.1268,vermont
chittenden-6-6,0.3605,0.2716,0.2616,0.1063,vermont
chittenden-7-1,0.5504,0.1568,0.2189,0.0738,vermont
chittenden-7-2,0.6678,0.1487,0.1537,0.0297,vermont
chittenden-7-3,0.4811,0.1244,0.2966,0.0979,vermont
chittenden-7-4,0.385,0.2458,0.2307,0.1385,vermont
chittenden-8-3,0.5849,0.0753,0.1525,0.1873,vermont
caledonia-1,0.4868,0.1295,0.1505,0.2331,vermont
caledonia-2,0.303,0.1515,0.209,0.3366,vermont
caledonia-washington,0.4169,0.1517,0.1675,0.2639,vermont
essex-caledonia,0.3554,0.1956,0.1517,0.2974,vermont
essex-caledonia-orleans,0.297,0.2319,0.1816,0.2895,vermont
franklin-1,0.4162,0.1235,0.1825,0.2778,vermont
franklin-2,0.4286,0.0797,0.2609,0.2308,vermont
franklin-6,0.4093,0.1409,0.1479,0.3019,vermont
franklin-7,0.4416,0.1667,0.1528,0.239,vermont
franklin-3-2,0.44,0.1322,0.1993,0.2286,vermont
lamoille-1,0.4863,0.1814,0.2575,0.0747,vermont
lamoille-3,0.4123,0.167,0.1915,0.2292,vermont
orange-caledonia,0.3722,0.1447,0.1447,0.3384,vermont
orleans-lamoille,0.3145,0.1862,0.1765,0.3229,vermont
orange-2,0.3761,0.1482,0.2014,0.2743,vermont
rutland-1,0.3657,0.2067,0.1997,0.2279,vermont
rutland-4,0.4486,0.1793,0.1525,0.2196,vermont
rutland-bennington,0.3442,0.1633,0.2055,0.2869,vermont
rutland-windsor-1,0.3948,0.2023,0.1836,0.2193,vermont
rutland-5-1,0.4084,0.1749,0.2198,0.1969,vermont
rutland-5-2,0.3666,0.2248,0.2178,0.1908,vermont
rutland-5-3,0.2211,0.3651,0.2828,0.1309,vermont
rutland-5-4,0.3325,0.2238,0.2267,0.217,vermont
rutland-windsor-2,0.4576,0.1465,0.1249,0.2709,vermont
windham-1,0.3507,0.1677,0.2049,0.2767,vermont
windham-5,0.4586,0.1287,0.16,0.2527,vermont
windham-6,0.3318,0.231,0.1932,0.2439,vermont
windham-2-1,0.476,0.2059,0.1642,0.1539,vermont
windham-2-2,0.5561,0.2335,0.0633,0.1471,vermont
windham-2-3,0.3932,0.1746,0.2549,0.1774,vermont
washington-5,0.5049,0.1327,0.2004,0.1619,vermont
washington-6,0.4493,0.2056,0.1661,0.179,vermont
windham-bennington-windsor,0.3281,0.2409,0.1834,0.2476,vermont
windham-bennington,0.3479,0.1646,0.2368,0.2507,vermont
windsor-2,0.4315,0.2027,0.1429,0.2229,vermont
windsor-5,0.4726,0.1544,0.2044,0.1687,vermont
windsor-rutland,0.4051,0.1929,0.1488,0.2532,vermont
windsor-3-1,0.4167,0.1304,0.1816,0.2714,vermont
windsor-4-1,0.3562,0.2924,0.1811,0.1702,vermont
windsor-orange-1,0.3688,0.1495,0.2095,0.2722,vermont
1,0.3153,0.1836,0.1849,0.3162,west virginia
2,0.2898,0.2469,0.2369,0.2263,west virginia
3,0.3701,0.2127,0.2217,0.1956,west virginia
4,0.2911,0.194,0.2115,0.3034,west virginia
5,0.2104,0.1774,0.2151,0.3971,west virginia
6,0.2898,0.184,0.1674,0.3587,west virginia
7,0.2218,0.2105,0.1899,0.3778,west virginia
8,0.3992,0.1554,0.2213,0.2241,west virginia
9,0.333,0.1217,0.2482,0.297,west virginia
10,0.3486,0.198,0.2556,0.1978,west virginia
11,0.3197,0.1694,0.1568,0.3541,west virginia
12,0.347,0.1274,0.249,0.2767,west virginia
13,0.3317,0.1316,0.2263,0.3104,west virginia
14,0.3334,0.1608,0.1885,0.3173,west virginia
15,0.4982,0.1144,0.2399,0.1475,west virginia
16,0.3429,0.2523,0.2294,0.1753,west virginia
17,0.3732,0.2015,0.2717,0.1537,west virginia
18,0.4016,0.1699,0.2142,0.2143,west virginia
19,0.3302,0.1989,0.208,0.2629,west virginia
20,0.326,0.2341,0.1204,0.3195,west virginia
21,0.2707,0.1944,0.153,0.3819,west virginia
22,0.2679,0.1803,0.2251,0.3266,west virginia
23,0.2828,0.1923,0.2244,0.3004,west virginia
24,0.3085,0.1791,0.2388,0.2736,west virginia
25,0.3249,0.1877,0.1561,0.3314,west virginia
26,0.285,0.2211,0.1942,0.2996,west virginia
27,0.3233,0.1867,0.2205,0.2695,west virginia
28,0.3194,0.1834,0.2202,0.277,west virginia
29,0.3467,0.2463,0.1925,0.2146,west virginia
30,0.3135,0.2461,0.2762,0.1642,west virginia
31,0.2989,0.1968,0.2306,0.2738,west virginia
32,0.2805,0.2348,0.2351,0.2497,west virginia
33,0.2872,0.1439,0.196,0.3729,west virginia
34,0.2357,0.2063,0.2563,0.3018,west virginia
35,0.4346,0.1755,0.2327,0.1572,west virginia
36,0.3572,0.202,0.2503,0.1906,west virginia
37,0.3449,0.28,0.2875,0.0876,west virginia
38,0.3795,0.1581,0.259,0.2034,west virginia
39,0.3341,0.158,0.2621,0.2458,west virginia
40,0.3351,0.1999,0.2455,0.2195,west virginia
41,0.2825,0.2232,0.2465,0.2479,west virginia
42,0.3066,0.2485,0.1908,0.2541,west virginia
43,0.2838,0.2025,0.1942,0.3195,west virginia
44,0.2475,0.2156,0.1484,0.3886,west virginia
45,0.3133,0.2136,0.2234,0.2497,west virginia
46,0.3057,0.1689,0.2301,0.2953,west virginia
47,0.2538,0.2442,0.1858,0.3161,west virginia
48,0.3502,0.187,0.2233,0.2395,west virginia
49,0.3246,0.146,0.2622,0.2673,west virginia
50,0.3481,0.1734,0.2278,0.2507,west virginia
51,0.4761,0.1885,0.1897,0.1457,west virginia
52,0.2876,0.1943,0.1947,0.3233,west virginia
53,0.2922,0.181,0.1898,0.3371,west virginia
54,0.2612,0.1754,0.1618,0.4016,west virginia
55,0.235,0.229,0.1783,0.3577,west virginia
56,0.2547,0.2339,0.1987,0.3127,west virginia
57,0.2905,0.1401,0.2345,0.3349,west virginia
58,0.2892,0.1903,0.1978,0.3228,west virginia
59,0.3298,0.2027,0.1816,0.2859,west virginia
60,0.3411,0.1028,0.2179,0.3382,west virginia
61,0.325,0.1862,0.2633,0.2255,west virginia
62,0.3342,0.1642,0.2125,0.2891,west virginia
63,0.3809,0.1756,0.1944,0.2492,west virginia
64,0.3314,0.1536,0.2188,0.2962,west virginia
65,0.4289,0.1796,0.1919,0.1996,west virginia
66,0.4009,0.1809,0.1719,0.2462,west virginia
67,0.4655,0.1741,0.1805,0.1799,west virginia
1,0.3302,0.154,0.1899,0.3258,wisconsin
2,0.3543,0.1632,0.1803,0.3022,wisconsin
3,0.3942,0.1139,0.2283,0.2636,wisconsin
4,0.3588,0.1522,0.2597,0.2293,wisconsin
5,0.3672,0.1296,0.2082,0.295,wisconsin
6,0.3012,0.156,0.1857,0.3571,wisconsin
7,0.307,0.1883,0.2243,0.2805,wisconsin
8,0.1602,0.2779,0.1519,0.41,wisconsin
9,0.1589,0.2558,0.1764,0.4089,wisconsin
10,0.3377,0.2534,0.1795,0.2294,wisconsin
11,0.2406,0.2337,0.2291,0.2966,wisconsin
12,0.268,0.2288,0.2346,0.2685,wisconsin
13,0.5156,0.1262,0.213,0.1453,wisconsin
14,0.5743,0.104,0.2099,0.1119,wisconsin
15,0.4021,0.1725,0.2083,0.2171,wisconsin
16,0.375,0.2661,0.1764,0.1825,wisconsin
17,0.2975,0.2484,0.2137,0.2405,wisconsin
18,0.3107,0.2593,0.216,0.2139,wisconsin
19,0.5605,0.1636,0.1714,0.1044,wisconsin
20,0.3642,0.1499,0.2192,0.2666,wisconsin
21,0.3836,0.1579,0.2282,0.2303,wisconsin
22,0.4794,0.115,0.238,0.1676,wisconsin
23,0.574,0.1114,0.1877,0.1269,wisconsin
24,0.5231,0.1119,0.2112,0.1539,wisconsin
25,0.3221,0.1463,0.1966,0.335,wisconsin
26,0.2893,0.1647,0.1878,0.3582,wisconsin
27,0.3478,0.1598,0.1696,0.3228,wisconsin
28,0.3391,0.1584,0.1713,0.3312,wisconsin
29,0.3387,0.158,0.1972,0.3061,wisconsin
30,0.4457,0.1555,0.1997,0.199,wisconsin
31,0.3417,0.1624,0.2197,0.2761,wisconsin
32,0.3158,0.1755,0.2072,0.3016,wisconsin
33,0.3653,0.1749,0.1903,0.2696,wisconsin
34,0.325,0.1841,0.2279,0.2631,wisconsin
35,0.3015,0.144,0.2082,0.3464,wisconsin
36,0.2799,0.1629,0.187,0.3701,wisconsin
37,0.3606,0.1543,0.2009,0.2841,wisconsin
38,0.419,0.1447,0.1977,0.2386,wisconsin
39,0.2767,0.1581,0.1932,0.372,wisconsin
40,0.2702,0.1694,0.1944,0.366,wisconsin
41,0.2639,0.1885,0.2095,0.3381,wisconsin
42,0.3229,0.1439,0.1954,0.3378,wisconsin
43,0.3406,0.1988,0.1859,0.2747,wisconsin
44,0.3035,0.1559,0.2183,0.3223,wisconsin
45,0.2748,0.1627,0.1947,0.3678,wisconsin
46,0.4772,0.1363,0.2086,0.178,wisconsin
47,0.484,0.1569,0.1984,0.1606,wisconsin
48,0.4748,0.1408,0.1966,0.1878,wisconsin
49,0.3275,0.1622,0.1972,0.3131,wisconsin
50,0.2835,0.1793,0.1889,0.3483,wisconsin
51,0.3195,0.1481,0.1996,0.3328,wisconsin
52,0.326,0.1548,0.2084,0.3108,wisconsin
53,0.3202,0.1645,0.1957,0.3196,wisconsin
54,0.3098,0.1939,0.24,0.2562,wisconsin
55,0.3695,0.1449,0.2222,0.2634,wisconsin
56,0.4044,0.1373,0.1982,0.2602,wisconsin
57,0.3129,0.1649,0.2237,0.2984,wisconsin
58,0.4168,0.129,0.2175,0.2366,wisconsin
59,0.3195,0.1409,0.2006,0.339,wisconsin
60,0.4234,0.1465,0.2008,0.2294,wisconsin
61,0.3669,0.1478,0.2212,0.264,wisconsin
62,0.3646,0.1508,0.2064,0.2783,wisconsin
63,0.3582,0.1411,0.2141,0.2866,wisconsin
64,0.3724,0.1651,0.2158,0.2467,wisconsin
65,0.2709,0.2106,0.2226,0.2959,wisconsin
66,0.2175,0.2441,0.2046,0.3337,wisconsin
67,0.3311,0.1528,0.1862,0.33,wisconsin
68,0.3311,0.1439,0.2007,0.3244,wisconsin
69,0.3282,0.1381,0.193,0.3407,wisconsin
70,0.2974,0.1603,0.1794,0.3628,wisconsin
71,0.3649,0.1753,0.2003,0.2595,wisconsin
72,0.2614,0.1829,0.1952,0.3605,wisconsin
73,0.3239,0.2083,0.1934,0.2744,wisconsin
74,0.3177,0.2015,0.1811,0.2998,wisconsin
75,0.2993,0.1622,0.1956,0.3429,wisconsin
76,0.5541,0.1988,0.1613,0.0857,wisconsin
77,0.6107,0.1323,0.1428,0.1143,wisconsin
78,0.6038,0.1243,0.1519,0.12,wisconsin
79,0.5799,0.0995,0.1929,0.1278,wisconsin
80,0.4872,0.1176,0.1989,0.1963,wisconsin
81,0.3518,0.1861,0.1958,0.2663,wisconsin
82,0.4381,0.1208,0.2527,0.1884,wisconsin
83,0.4558,0.1121,0.2277,0.2044,wisconsin
84,0.4084,0.1512,0.2134,0.227,wisconsin
85,0.3386,0.1821,0.2096,0.2697,wisconsin
86,0.3874,0.1319,0.2039,0.2768,wisconsin
87,0.2757,0.1556,0.1784,0.3903,wisconsin
88,0.3807,0.1591,0.2247,0.2355,wisconsin
89,0.338,0.139,0.2007,0.3223,wisconsin
90,0.2696,0.2089,0.1824,0.3391,wisconsin
91,0.3503,0.2051,0.2278,0.2168,wisconsin
92,0.2955,0.1658,0.1854,0.3533,wisconsin
93,0.3615,0.1429,0.2027,0.2929,wisconsin
94,0.4125,0.133,0.2185,0.236,wisconsin
95,0.3727,0.2236,0.2149,0.1888,wisconsin
96,0.3214,0.1554,0.175,0.3482,wisconsin
97,0.4042,0.1629,0.2353,0.1976,wisconsin
98,0.4573,0.1364,0.2331,0.1732,wisconsin
99,0.4853,0.1151,0.2366,0.163,wisconsin
1,0.2821,0.1509,0.1517,0.4153,wyoming
2,0.3503,0.2025,0.1194,0.3278,wyoming
3,0.2854,0.1246,0.1261,0.464,wyoming
4,0.2709,0.1205,0.2345,0.3742,wyoming
5,0.3556,0.201,0.1229,0.3205,wyoming
6,0.3417,0.1219,0.17,0.3665,wyoming
7,0.4892,0.1302,0.2358,0.1448,wyoming
8,0.5043,0.0982,0.2185,0.179,wyoming
9,0.438,0.1798,0.2147,0.1675,wyoming
10,0.4505,0.133,0.1653,0.2512,wyoming
11,0.275,0.2555,0.2573,0.2122,wyoming
