district,less than highschool,highschool,college or associate,bachelor or higher,state
73,0.1551,0.3077,0.3328,0.2045,south carolina
74,0.1271,0.229,0.3666,0.2773,south carolina
75,0.0453,0.2183,0.2792,0.4572,south carolina
76,0.1263,0.2647,0.3606,0.2484,south carolina
77,0.1102,0.2536,0.3394,0.2967,south carolina
78,0.0512,0.1912,0.3293,0.4283,south carolina
79,0.0363,0.2298,0.3387,0.3952,south carolina
80,0.1099,0.3315,0.3545,0.2042,south carolina
81,0.0658,0.2367,0.2984,0.3991,south carolina
82,0.2332,0.3892,0.2558,0.1218,south carolina
83,0.123,0.2851,0.3335,0.2585,south carolina
84,0.1949,0.3687,0.2997,0.1367,south carolina
85,0.0585,0.203,0.324,0.4145,south carolina
86,0.1642,0.3466,0.315,0.1742,south carolina
87,0.0937,0.2545,0.3151,0.3367,south carolina
88,0.114,0.3533,0.3229,0.2098,south carolina
89,0.1231,0.2727,0.3396,0.2645,south carolina
90,0.1871,0.3396,0.3324,0.1409,south carolina
91,0.2092,0.3713,0.3095,0.11,south carolina
92,0.1218,0.2853,0.4001,0.1928,south carolina
93,0.1678,0.3906,0.3006,0.141,south carolina
94,0.093,0.3054,0.3427,0.2589,south carolina
95,0.1206,0.2568,0.3873,0.2353,south carolina
96,0.1761,0.4016,0.3136,0.1087,south carolina
97,0.1587,0.3338,0.3135,0.194,south carolina
98,0.0801,0.2257,0.3955,0.2988,south carolina
99,0.0703,0.1843,0.2926,0.4528,south carolina
100,0.1217,0.3097,0.3647,0.2039,south carolina
101,0.2052,0.3924,0.2787,0.1237,south carolina
102,0.1889,0.4096,0.2861,0.1155,south carolina
103,0.2066,0.3745,0.3177,0.1012,south carolina
104,0.088,0.3359,0.3351,0.2409,south carolina
105,0.1356,0.3279,0.3874,0.149,south carolina
106,0.0651,0.3021,0.3711,0.2616,south carolina
107,0.1232,0.288,0.3177,0.2711,south carolina
108,0.0908,0.2471,0.294,0.3682,south carolina
109,0.1588,0.3271,0.348,0.1662,south carolina
110,0.0341,0.133,0.3263,0.5066,south carolina
111,0.1734,0.2175,0.3401,0.269,south carolina
112,0.0317,0.1405,0.261,0.5668,south carolina
113,0.1891,0.3413,0.3023,0.1673,south carolina
114,0.0466,0.2321,0.3046,0.4167,south carolina
115,0.0429,0.1474,0.2758,0.5338,south carolina
116,0.1611,0.2983,0.2931,0.2475,south carolina
117,0.1133,0.2929,0.4094,0.1844,south carolina
118,0.1145,0.2485,0.3159,0.3212,south carolina
119,0.0682,0.192,0.3085,0.4313,south carolina
120,0.0608,0.2257,0.3421,0.3714,south carolina
121,0.1426,0.3928,0.2988,0.1658,south carolina
122,0.2147,0.4237,0.263,0.0986,south carolina
123,0.0684,0.18,0.2538,0.4978,south carolina
124,0.0876,0.2806,0.3292,0.3027,south carolina
1,0.1675,0.3688,0.2988,0.1648,tennessee
2,0.1028,0.3394,0.303,0.2548,tennessee
3,0.1978,0.3932,0.2748,0.1343,tennessee
4,0.1671,0.3867,0.2973,0.1489,tennessee
5,0.173,0.4381,0.2475,0.1414,tennessee
6,0.0949,0.2827,0.3066,0.3158,tennessee
7,0.122,0.3283,0.3068,0.243,tennessee
8,0.1205,0.37,0.313,0.1965,tennessee
9,0.1797,0.4344,0.2652,0.1207,tennessee
10,0.1818,0.423,0.2453,0.15,tennessee
11,0.1862,0.4481,0.2572,0.1085,tennessee
12,0.1628,0.3626,0.2916,0.183,tennessee
13,0.1268,0.2897,0.3177,0.2658,tennessee
14,0.0384,0.1298,0.2499,0.5819,tennessee
15,0.1133,0.2802,0.4286,0.178,tennessee
16,0.0981,0.3055,0.3436,0.2528,tennessee
17,0.1538,0.3962,0.3103,0.1397,tennessee
18,0.0735,0.2225,0.2672,0.4368,tennessee
19,0.1225,0.3644,0.329,0.1841,tennessee
20,0.1186,0.329,0.3225,0.2299,tennessee
21,0.1669,0.3905,0.2582,0.1843,tennessee
22,0.1808,0.3879,0.2955,0.1359,tennessee
23,0.1797,0.4462,0.2604,0.1137,tennessee
24,0.1584,0.3176,0.3262,0.1978,tennessee
25,0.1694,0.4024,0.2605,0.1677,tennessee
26,0.083,0.2562,0.3338,0.327,tennessee
27,0.1044,0.2773,0.3065,0.3118,tennessee
28,0.1789,0.3067,0.3506,0.1638,tennessee
29,0.12,0.2665,0.3513,0.2622,tennessee
30,0.1278,0.2431,0.3389,0.2903,tennessee
31,0.2123,0.3924,0.2756,0.1197,tennessee
32,0.1429,0.3581,0.2967,0.2024,tennessee
33,0.1405,0.3398,0.2937,0.2259,tennessee
34,0.0694,0.2939,0.3308,0.3058,tennessee
35,0.2026,0.4266,0.2519,0.1189,tennessee
36,0.2258,0.4211,0.2412,0.1119,tennessee
37,0.1078,0.3027,0.3076,0.2819,tennessee
38,0.222,0.4599,0.2217,0.0965,tennessee
39,0.1616,0.3873,0.2968,0.1543,tennessee
40,0.1408,0.3782,0.2845,0.1965,tennessee
41,0.2101,0.4723,0.2215,0.0961,tennessee
42,0.1247,0.3684,0.2922,0.2147,tennessee
43,0.2119,0.4539,0.2312,0.103,tennessee
44,0.1524,0.3571,0.3105,0.18,tennessee
45,0.0792,0.3146,0.3368,0.2694,tennessee
46,0.1617,0.3899,0.2648,0.1836,tennessee
47,0.1479,0.3885,0.2921,0.1716,tennessee
48,0.0807,0.2684,0.3902,0.2607,tennessee
49,0.1055,0.3519,0.3257,0.2169,tennessee
50,0.0784,0.2183,0.2995,0.4038,tennessee
51,0.1647,0.2759,0.2636,0.2959,tennessee
52,0.1307,0.2773,0.311,0.2811,tennessee
53,0.1414,0.2396,0.2587,0.3603,tennessee
54,0.1567,0.3101,0.3085,0.2247,tennessee
55,0.0679,0.1354,0.3065,0.4902,tennessee
56,0.0286,0.0941,0.1966,0.6806,tennessee
57,0.0752,0.2785,0.339,0.3073,tennessee
58,0.1929,0.2901,0.2892,0.2279,tennessee
59,0.18,0.2992,0.2858,0.235,tennessee
60,0.0931,0.2564,0.3236,0.3269,tennessee
61,0.0332,0.1117,0.212,0.6431,tennessee
62,0.1867,0.4103,0.261,0.142,tennessee
63,0.0494,0.1663,0.2423,0.542,tennessee
64,0.1108,0.3583,0.3338,0.1971,tennessee
65,0.0856,0.2299,0.2841,0.4004,tennessee
66,0.1346,0.3961,0.2963,0.173,tennessee
67,0.08,0.2978,0.4204,0.2018,tennessee
68,0.0726,0.3154,0.323,0.289,tennessee
69,0.195,0.4285,0.2634,0.1131,tennessee
70,0.181,0.4263,0.2716,0.1211,tennessee
71,0.2006,0.4304,0.2622,0.1068,tennessee
72,0.18,0.4031,0.2937,0.1232,tennessee
73,0.0863,0.2978,0.3433,0.2725,tennessee
74,0.1216,0.3863,0.3558,0.1363,tennessee
75,0.1576,0.4672,0.2471,0.1282,tennessee
76,0.1563,0.3734,0.3069,0.1633,tennessee
77,0.1783,0.4097,0.2556,0.1564,tennessee
78,0.1387,0.4009,0.2943,0.1661,tennessee
79,0.159,0.403,0.2852,0.1528,tennessee
80,0.1904,0.4322,0.2532,0.1243,tennessee
81,0.1452,0.405,0.3072,0.1425,tennessee
82,0.2254,0.4456,0.2283,0.1006,tennessee
83,0.0721,0.1736,0.2597,0.4947,tennessee
84,0.1358,0.3202,0.3631,0.1809,tennessee
85,0.1413,0.2984,0.3481,0.2123,tennessee
86,0.1708,0.3138,0.2785,0.2369,tennessee
87,0.1672,0.3289,0.3427,0.1612,tennessee
88,0.1663,0.3393,0.3201,0.1743,tennessee
89,0.0824,0.2329,0.3228,0.3619,tennessee
90,0.1618,0.2768,0.2996,0.2618,tennessee
91,0.1956,0.3316,0.2975,0.1753,tennessee
92,0.1621,0.4071,0.2944,0.1364,tennessee
93,0.1955,0.3213,0.308,0.1752,tennessee
94,0.1564,0.3968,0.2842,0.1626,tennessee
95,0.0401,0.1502,0.2583,0.5515,tennessee
96,0.0472,0.1816,0.3595,0.4118,tennessee
97,0.0824,0.2709,0.3548,0.2919,tennessee
98,0.2119,0.3485,0.3114,0.1282,tennessee
99,0.0777,0.2409,0.3489,0.3325,tennessee
1,0.1463,0.3539,0.3388,0.161,texas
2,0.1758,0.3511,0.3167,0.1564,texas
3,0.1684,0.2976,0.3451,0.189,texas
4,0.1582,0.3355,0.332,0.1744,texas
5,0.1788,0.3339,0.3384,0.1488,texas
6,0.1509,0.2439,0.3644,0.2408,texas
7,0.1636,0.2993,0.3608,0.1762,texas
8,0.2083,0.3436,0.322,0.126,texas
9,0.1747,0.372,0.3103,0.143,texas
10,0.1604,0.2982,0.3481,0.1933,texas
11,0.1898,0.3031,0.3405,0.1667,texas
12,0.1996,0.3059,0.3343,0.1602,texas
13,0.1877,0.3536,0.2943,0.1644,texas
14,0.1037,0.1663,0.4352,0.2948,texas
15,0.0647,0.1584,0.3081,0.4688,texas
16,0.2021,0.3127,0.2891,0.196,texas
17,0.2122,0.3434,0.2988,0.1456,texas
18,0.1927,0.3756,0.3086,0.1231,texas
19,0.1632,0.4129,0.3092,0.1146,texas
20,0.1183,0.2876,0.3211,0.273,texas
21,0.123,0.3629,0.3538,0.1603,texas
22,0.189,0.3297,0.3144,0.1669,texas
23,0.1771,0.2889,0.3445,0.1896,texas
24,0.0859,0.2306,0.3568,0.3267,texas
25,0.1811,0.3373,0.332,0.1495,texas
26,0.0957,0.174,0.2814,0.4489,texas
27,0.1253,0.2103,0.3193,0.3451,texas
28,0.0774,0.1416,0.2788,0.5022,texas
29,0.1036,0.2227,0.3253,0.3484,texas
30,0.1781,0.3347,0.3266,0.1607,texas
31,0.3421,0.3208,0.2367,0.1003,texas
32,0.1209,0.2743,0.3647,0.2401,texas
33,0.0794,0.2006,0.3109,0.4091,texas
34,0.2494,0.3107,0.3089,0.1309,texas
35,0.3708,0.2598,0.2511,0.1183,texas
36,0.3629,0.2414,0.2436,0.1521,texas
37,0.3755,0.2593,0.2329,0.1322,texas
38,0.3027,0.2633,0.2785,0.1555,texas
39,0.3671,0.2648,0.2585,0.1096,texas
40,0.3388,0.244,0.2786,0.1386,texas
41,0.2412,0.2105,0.2986,0.2497,texas
42,0.3166,0.275,0.2515,0.1568,texas
43,0.2398,0.315,0.3164,0.1287,texas
44,0.1301,0.322,0.3228,0.2251,texas
45,0.1013,0.2248,0.3758,0.2981,texas
46,0.2165,0.2374,0.2761,0.27,texas
47,0.0439,0.1255,0.2509,0.5797,texas
48,0.0563,0.1326,0.2542,0.5568,texas
49,0.0691,0.1315,0.3311,0.4682,texas
50,0.0996,0.2045,0.2975,0.3983,texas
51,0.2329,0.2375,0.2805,0.2492,texas
52,0.1009,0.2318,0.3469,0.3204,texas
53,0.1609,0.3051,0.3242,0.2098,texas
54,0.0865,0.2573,0.4486,0.2076,texas
55,0.1156,0.3306,0.3584,0.1954,texas
56,0.1219,0.2643,0.3777,0.236,texas
57,0.1916,0.3525,0.3214,0.1345,texas
58,0.166,0.3381,0.334,0.1619,texas
59,0.1469,0.3023,0.385,0.1658,texas
60,0.1521,0.3467,0.3223,0.1788,texas
61,0.1255,0.3123,0.3454,0.2169,texas
62,0.1424,0.318,0.3657,0.174,texas
63,0.0785,0.1745,0.3023,0.4446,texas
64,0.093,0.2153,0.3969,0.2948,texas
65,0.0949,0.2008,0.3203,0.384,texas
66,0.0428,0.1117,0.2529,0.5926,texas
67,0.0758,0.153,0.285,0.4862,texas
68,0.2053,0.3325,0.3098,0.1524,texas
69,0.1293,0.344,0.3369,0.1898,texas
70,0.0861,0.1996,0.3261,0.3883,texas
71,0.1469,0.3175,0.3482,0.1873,texas
72,0.1758,0.3164,0.3316,0.1762,texas
73,0.0913,0.2725,0.3099,0.3263,texas
74,0.339,0.2618,0.2579,0.1413,texas
75,0.2636,0.2483,0.3457,0.1424,texas
76,0.2898,0.2902,0.3066,0.1133,texas
77,0.2503,0.2259,0.3114,0.2124,texas
78,0.1503,0.2259,0.3442,0.2797,texas
79,0.1491,0.2734,0.3784,0.1991,texas
80,0.3385,0.2815,0.2639,0.116,texas
81,0.2422,0.3145,0.3127,0.1307,texas
82,0.1806,0.277,0.3245,0.2179,texas
83,0.1788,0.2737,0.3154,0.2321,texas
84,0.1421,0.2395,0.4144,0.204,texas
85,0.1926,0.2795,0.3047,0.2232,texas
86,0.1315,0.2531,0.3743,0.2411,texas
87,0.2293,0.2913,0.3431,0.1363,texas
88,0.2311,0.3165,0.3116,0.1408,texas
89,0.0807,0.2131,0.3156,0.3907,texas
90,0.4438,0.2927,0.1934,0.0702,texas
91,0.1252,0.2721,0.3633,0.2395,texas
92,0.0938,0.2269,0.3675,0.3118,texas
93,0.1149,0.2247,0.3513,0.3091,texas
94,0.1069,0.2265,0.3536,0.313,texas
95,0.2346,0.3266,0.2987,0.1401,texas
96,0.0939,0.2402,0.3643,0.3016,texas
97,0.0903,0.2366,0.316,0.3571,texas
98,0.049,0.1421,0.2912,0.5178,texas
99,0.1449,0.2852,0.3168,0.2531,texas
100,0.2898,0.2825,0.2666,0.1611,texas
101,0.196,0.2585,0.3318,0.2137,texas
102,0.1586,0.1894,0.2721,0.38,texas
103,0.3646,0.2237,0.1878,0.2239,texas
104,0.3858,0.2899,0.2336,0.0907,texas
105,0.2262,0.2629,0.296,0.215,texas
106,0.0709,0.1961,0.3294,0.4036,texas
107,0.1974,0.266,0.3235,0.213,texas
108,0.0847,0.0912,0.2031,0.621,texas
109,0.174,0.2833,0.3599,0.1828,texas
110,0.3759,0.3424,0.2339,0.0477,texas
111,0.1918,0.2758,0.3428,0.1896,texas
112,0.1906,0.2331,0.306,0.2703,texas
113,0.1784,0.2766,0.3384,0.2066,texas
114,0.1463,0.168,0.2492,0.4364,texas
115,0.1185,0.1798,0.2611,0.4407,texas
116,0.1537,0.2261,0.3583,0.2619,texas
117,0.1834,0.2854,0.3341,0.1971,texas
118,0.2418,0.3508,0.2943,0.1131,texas
119,0.2085,0.3231,0.324,0.1444,texas
120,0.1787,0.2918,0.373,0.1565,texas
121,0.0671,0.2123,0.3332,0.3874,texas
122,0.0357,0.1304,0.3072,0.5267,texas
123,0.2182,0.2751,0.3032,0.2035,texas
124,0.1612,0.2916,0.3724,0.1748,texas
125,0.2052,0.2763,0.3232,0.1953,texas
126,0.1314,0.2294,0.3258,0.3134,texas
127,0.0847,0.212,0.3583,0.345,texas
128,0.1358,0.2904,0.4059,0.1679,texas
129,0.0973,0.2008,0.346,0.3559,texas
130,0.0925,0.2167,0.3164,0.3744,texas
131,0.2543,0.2828,0.2852,0.1777,texas
132,0.1227,0.2332,0.345,0.2991,texas
133,0.0545,0.1178,0.2184,0.6092,texas
134,0.0314,0.0726,0.1814,0.7146,texas
135,0.1215,0.2295,0.3228,0.3262,texas
136,0.0531,0.1798,0.3423,0.4248,texas
137,0.272,0.2469,0.2354,0.2457,texas
138,0.1783,0.2409,0.2931,0.2877,texas
139,0.2584,0.2864,0.2926,0.1625,texas
140,0.4714,0.311,0.1788,0.0388,texas
141,0.2501,0.3438,0.3052,0.1009,texas
142,0.2571,0.2853,0.2978,0.1598,texas
143,0.381,0.2928,0.2557,0.0705,texas
144,0.3637,0.3237,0.2552,0.0575,texas
145,0.3241,0.2808,0.2616,0.1336,texas
146,0.1958,0.2496,0.2715,0.2831,texas
147,0.1884,0.2343,0.2864,0.2909,texas
148,0.2925,0.2689,0.1989,0.2398,texas
149,0.2293,0.253,0.2778,0.2399,texas
150,0.0943,0.2155,0.3534,0.3368,texas
1,0.0846,0.3541,0.38,0.1813,utah
2,0.0498,0.1835,0.4383,0.3284,utah
3,0.068,0.2333,0.3933,0.3054,utah
4,0.0761,0.1675,0.4943,0.2621,utah
5,0.0629,0.2508,0.386,0.3003,utah
6,0.0467,0.1873,0.4045,0.3615,utah
7,0.0803,0.3016,0.3763,0.2418,utah
8,0.12,0.2897,0.3754,0.2148,utah
9,0.1664,0.3276,0.3696,0.1365,utah
10,0.1374,0.2477,0.3885,0.2264,utah
11,0.0529,0.2951,0.4069,0.2451,utah
12,0.0809,0.3261,0.4126,0.1804,utah
13,0.0819,0.2967,0.4278,0.1935,utah
14,0.0777,0.3036,0.4079,0.2109,utah
15,0.0492,0.2157,0.3799,0.3552,utah
16,0.0662,0.2602,0.413,0.2606,utah
17,0.0513,0.2014,0.4215,0.3259,utah
18,0.0282,0.1632,0.3767,0.4318,utah
19,0.0534,0.1806,0.3898,0.3762,utah
20,0.0607,0.223,0.372,0.3443,utah
21,0.0931,0.342,0.3826,0.1823,utah
22,0.177,0.3549,0.3641,0.104,utah
23,0.3119,0.2726,0.2753,0.1402,utah
24,0.0418,0.1276,0.3359,0.4947,utah
25,0.0839,0.1755,0.3323,0.4083,utah
26,0.233,0.2691,0.2888,0.209,utah
27,0.0421,0.1176,0.379,0.4613,utah
28,0.0233,0.0761,0.2624,0.6382,utah
29,0.0709,0.2993,0.4159,0.2139,utah
30,0.1783,0.3764,0.3363,0.109,utah
31,0.2379,0.3457,0.2929,0.1234,utah
32,0.0504,0.1988,0.3811,0.3698,utah
33,0.2494,0.343,0.292,0.1156,utah
34,0.1281,0.2817,0.3942,0.196,utah
35,0.1582,0.2639,0.3571,0.2208,utah
36,0.0304,0.1449,0.3042,0.5205,utah
37,0.0649,0.2149,0.3663,0.3539,utah
38,0.1822,0.3454,0.3547,0.1176,utah
39,0.1321,0.3234,0.3817,0.1628,utah
40,0.0645,0.2026,0.3355,0.3974,utah
41,0.0689,0.2378,0.4428,0.2506,utah
42,0.064,0.2563,0.4292,0.2504,utah
43,0.1079,0.2931,0.3956,0.2034,utah
44,0.1041,0.2666,0.3817,0.2477,utah
45,0.072,0.235,0.3991,0.2939,utah
46,0.0431,0.181,0.3674,0.4086,utah
47,0.1385,0.2682,0.3993,0.194,utah
48,0.0363,0.1174,0.4586,0.3877,utah
49,0.0311,0.1785,0.3223,0.468,utah
50,0.0377,0.1812,0.4001,0.3811,utah
51,0.0437,0.1774,0.3668,0.4121,utah
52,0.0361,0.2098,0.4695,0.2847,utah
53,0.0641,0.2511,0.34,0.3448,utah
54,0.0805,0.1702,0.3265,0.4228,utah
55,0.1406,0.3665,0.3594,0.1336,utah
56,0.0791,0.1948,0.4055,0.3206,utah
57,0.0681,0.2036,0.4093,0.319,utah
58,0.1142,0.2884,0.4374,0.16,utah
59,0.1001,0.1908,0.4126,0.2965,utah
60,0.0941,0.2019,0.4412,0.2627,utah
61,0.0951,0.1918,0.419,0.2941,utah
62,0.0761,0.2336,0.4255,0.2647,utah
63,0.0191,0.0937,0.698,0.1892,utah
64,0.1228,0.1815,0.422,0.2738,utah
65,0.059,0.204,0.3957,0.3413,utah
66,0.0867,0.2385,0.4103,0.2646,utah
67,0.0985,0.2877,0.4103,0.2035,utah
68,0.1094,0.3237,0.3824,0.1844,utah
69,0.1245,0.3095,0.4223,0.1437,utah
70,0.1,0.3161,0.4227,0.1612,utah
71,0.0957,0.2862,0.4373,0.1808,utah
72,0.1002,0.2208,0.4308,0.2482,utah
73,0.1308,0.327,0.3559,0.1862,utah
74,0.0588,0.2461,0.4126,0.2825,utah
75,0.0861,0.2527,0.4431,0.218,utah
addison-2,0.0769,0.3172,0.2575,0.3484,vermont
addison-5,0.0868,0.3308,0.2637,0.3186,vermont
addison-rutland,0.1048,0.3839,0.2642,0.2471,vermont
bennington-1,0.145,0.3659,0.2879,0.2013,vermont
bennington-3,0.0649,0.3188,0.2905,0.3258,vermont
bennington-rutland,0.0887,0.2801,0.2636,0.3676,vermont
chittenden-1,0.0477,0.2768,0.2231,0.4524,vermont
chittenden-4-1,0.0238,0.1344,0.155,0.6868,vermont
chittenden-4-2,0.0644,0.2036,0.2871,0.4448,vermont
chittenden-5-1,0.0226,0.149,0.1888,0.6396,vermont
chittenden-5-2,0.0462,0.1565,0.1597,0.6376,vermont
chittenden-6-2,0.0688,0.1842,0.1862,0.5608,vermont
chittenden-6-6,0.0293,0.0992,0.5959,0.2756,vermont
chittenden-7-1,0.0331,0.1882,0.1668,0.6119,vermont
chittenden-7-2,0.0482,0.1242,0.2336,0.594,vermont
chittenden-7-3,0.0659,0.1792,0.2773,0.4776,vermont
chittenden-7-4,0.0934,0.2261,0.3468,0.3337,vermont
chittenden-8-3,0.0445,0.1775,0.2651,0.5129,vermont
caledonia-1,0.0845,0.3811,0.2571,0.2773,vermont
caledonia-2,0.1203,0.3996,0.2495,0.2306,vermont
caledonia-washington,0.066,0.3162,0.2664,0.3515,vermont
essex-caledonia,0.1323,0.4389,0.2446,0.1842,vermont
essex-caledonia-orleans,0.1573,0.4003,0.2652,0.1772,vermont
franklin-1,0.0594,0.2878,0.3187,0.3341,vermont
franklin-2,0.0434,0.3205,0.2858,0.3502,vermont
franklin-6,0.0604,0.3626,0.317,0.26,vermont
franklin-7,0.1331,0.4261,0.2371,0.2037,vermont
franklin-3-2,0.0908,0.4325,0.2695,0.2073,vermont
lamoille-1,0.0264,0.1333,0.2793,0.561,vermont
lamoille-3,0.0541,0.2843,0.3381,0.3236,vermont
orange-caledonia,0.1136,0.3494,0.3031,0.2339,vermont
orleans-lamoille,0.1397,0.3981,0.2586,0.2036,vermont
orange-2,0.0936,0.3278,0.2929,0.2856,vermont
rutland-1,0.084,0.3762,0.3185,0.2213,vermont
rutland-4,0.0878,0.2571,0.3008,0.3543,vermont
rutland-bennington,0.0807,0.3629,0.2701,0.2863,vermont
rutland-windsor-1,0.0336,0.2932,0.2638,0.4094,vermont
rutland-5-1,0.0605,0.276,0.2901,0.3734,vermont
rutland-5-2,0.1674,0.3387,0.2262,0.2677,vermont
rutland-5-3,0.1017,0.3786,0.3226,0.1971,vermont
rutland-5-4,0.0835,0.4109,0.2442,0.2614,vermont
rutland-windsor-2,0.1097,0.3185,0.2523,0.3195,vermont
windham-1,0.0752,0.3696,0.2712,0.284,vermont
windham-5,0.0593,0.2432,0.3125,0.3851,vermont
windham-6,0.0642,0.3259,0.2767,0.3332,vermont
windham-2-1,0.0887,0.3387,0.1974,0.3752,vermont
windham-2-2,0.1248,0.3242,0.2808,0.2702,vermont
windham-2-3,0.0676,0.1988,0.3674,0.3662,vermont
washington-5,0.0409,0.2174,0.2543,0.4875,vermont
washington-6,0.0765,0.3036,0.2495,0.3704,vermont
windham-bennington-windsor,0.0765,0.3066,0.2223,0.3946,vermont
windham-bennington,0.1004,0.3324,0.2812,0.286,vermont
windsor-2,0.0921,0.3813,0.2778,0.2487,vermont
windsor-5,0.0276,0.2276,0.2892,0.4557,vermont
windsor-rutland,0.0616,0.3698,0.2798,0.2888,vermont
windsor-3-1,0.1429,0.3438,0.3121,0.2012,vermont
windsor-4-1,0.0704,0.226,0.2551,0.4485,vermont
windsor-orange-1,0.0742,0.3904,0.1989,0.3365,vermont
2,0.1087,0.3631,0.3662,0.162,west virginia
5,0.1627,0.4834,0.2528,0.101,west virginia
6,0.1702,0.4546,0.2451,0.1302,west virginia
7,0.1593,0.485,0.2461,0.1097,west virginia
8,0.1158,0.3365,0.3256,0.2221,west virginia
9,0.1151,0.4191,0.3283,0.1376,west virginia
11,0.2039,0.4634,0.2165,0.1162,west virginia
12,0.139,0.3885,0.2993,0.1732,west virginia
14,0.1394,0.4598,0.2623,0.1386,west virginia
15,0.0528,0.2704,0.3474,0.3294,west virginia
18,0.1383,0.3148,0.3011,0.2458,west virginia
20,0.2173,0.4063,0.2759,0.1005,west virginia
21,0.3412,0.4188,0.1787,0.0613,west virginia
23,0.2087,0.4846,0.2131,0.0936,west virginia
25,0.2301,0.4708,0.2189,0.0802,west virginia
26,0.3035,0.4727,0.16,0.0637,west virginia
29,0.1588,0.4577,0.2614,0.1221,west virginia
30,0.1439,0.3269,0.3082,0.221,west virginia
31,0.1811,0.4605,0.2488,0.1095,west virginia
33,0.2426,0.4365,0.2094,0.1114,west virginia
34,0.1814,0.4747,0.223,0.1209,west virginia
37,0.1536,0.3372,0.2955,0.2137,west virginia
38,0.0717,0.3678,0.2977,0.2628,west virginia
39,0.1573,0.4276,0.2345,0.1805,west virginia
40,0.1725,0.4331,0.2237,0.1707,west virginia
41,0.1586,0.4489,0.25,0.1425,west virginia
44,0.2065,0.4946,0.1897,0.1092,west virginia
45,0.1548,0.4532,0.2321,0.1598,west virginia
46,0.1217,0.4883,0.2446,0.1454,west virginia
47,0.1639,0.4351,0.2787,0.1223,west virginia
49,0.126,0.4351,0.2618,0.1771,west virginia
52,0.1585,0.4686,0.2244,0.1485,west virginia
53,0.1648,0.5021,0.206,0.127,west virginia
54,0.1756,0.4941,0.2176,0.1127,west virginia
55,0.1916,0.4732,0.1938,0.1414,west virginia
56,0.1103,0.4769,0.2868,0.126,west virginia
57,0.1794,0.4791,0.2317,0.1098,west virginia
58,0.1668,0.4678,0.2154,0.15,west virginia
59,0.1342,0.3755,0.2556,0.2346,west virginia
60,0.1372,0.419,0.2867,0.1571,west virginia
61,0.1605,0.3616,0.3041,0.1738,west virginia
62,0.1404,0.3591,0.3122,0.1883,west virginia
63,0.1148,0.3827,0.2983,0.2042,west virginia
64,0.1222,0.3888,0.3133,0.1757,west virginia
65,0.1411,0.3433,0.2606,0.255,west virginia
66,0.1293,0.3482,0.2692,0.2533,west virginia
67,0.0718,0.2514,0.3682,0.3086,west virginia
1,0.0796,0.3625,0.3209,0.237,wisconsin
2,0.071,0.3468,0.3568,0.2254,wisconsin
3,0.0631,0.313,0.3341,0.2898,wisconsin
4,0.0743,0.2882,0.3477,0.2898,wisconsin
5,0.0692,0.3775,0.3224,0.2309,wisconsin
6,0.0912,0.42,0.3273,0.1615,wisconsin
7,0.1312,0.3285,0.3233,0.217,wisconsin
8,0.4001,0.3224,0.2128,0.0647,wisconsin
9,0.2784,0.3685,0.2532,0.0999,wisconsin
10,0.181,0.2683,0.2976,0.2531,wisconsin
11,0.1652,0.3227,0.3607,0.1514,wisconsin
12,0.1563,0.3104,0.3363,0.1971,wisconsin
13,0.0423,0.2045,0.2798,0.4734,wisconsin
14,0.0412,0.1565,0.24,0.5623,wisconsin
15,0.0765,0.3026,0.3278,0.2931,wisconsin
16,0.1866,0.2929,0.3504,0.1701,wisconsin
17,0.1365,0.3245,0.3517,0.1873,wisconsin
18,0.1795,0.2892,0.3553,0.1759,wisconsin
19,0.0364,0.1162,0.3501,0.4973,wisconsin
20,0.0977,0.3217,0.3172,0.2635,wisconsin
21,0.0707,0.3182,0.3472,0.2639,wisconsin
22,0.0552,0.2622,0.3229,0.3597,wisconsin
23,0.0294,0.1497,0.2461,0.5748,wisconsin
24,0.0536,0.2193,0.319,0.4081,wisconsin
25,0.1036,0.3953,0.3053,0.1959,wisconsin
26,0.0978,0.3854,0.3195,0.1972,wisconsin
27,0.0774,0.3445,0.324,0.254,wisconsin
28,0.0784,0.3843,0.3472,0.19,wisconsin
29,0.0699,0.3122,0.4136,0.2043,wisconsin
30,0.0326,0.2089,0.3869,0.3716,wisconsin
31,0.0912,0.3202,0.3282,0.2603,wisconsin
32,0.0996,0.3544,0.311,0.235,wisconsin
33,0.0686,0.3539,0.3366,0.241,wisconsin
34,0.0801,0.3314,0.3451,0.2435,wisconsin
35,0.1006,0.4164,0.3335,0.1494,wisconsin
36,0.1113,0.4448,0.3101,0.1338,wisconsin
37,0.0849,0.3335,0.3368,0.2448,wisconsin
38,0.0586,0.2828,0.3183,0.3403,wisconsin
39,0.1049,0.4119,0.3232,0.16,wisconsin
40,0.1006,0.437,0.2958,0.1666,wisconsin
41,0.113,0.4108,0.3187,0.1575,wisconsin
42,0.0952,0.3706,0.3425,0.1917,wisconsin
43,0.0694,0.3252,0.3939,0.2115,wisconsin
44,0.0909,0.3789,0.3419,0.1883,wisconsin
45,0.1398,0.3968,0.324,0.1394,wisconsin
46,0.0602,0.2354,0.349,0.3554,wisconsin
47,0.073,0.2023,0.3089,0.4157,wisconsin
48,0.0734,0.2342,0.3349,0.3575,wisconsin
49,0.0896,0.3527,0.3825,0.1752,wisconsin
