district,"management, business, science, and arts occupations",service occupations,sales and office occupations,blue collar occupations,state
67,0.3626,0.1363,0.2371,0.2641,south carolina
68,0.2708,0.2564,0.2812,0.1917,south carolina
69,0.4621,0.144,0.2485,0.1454,south carolina
70,0.2301,0.2228,0.242,0.3051,south carolina
71,0.4962,0.1208,0.2584,0.1246,south carolina
72,0.37,0.2244,0.2822,0.1234,south carolina
73,0.2974,0.2297,0.2892,0.1837,south carolina
74,0.3919,0.231,0.2299,0.1472,south carolina
75,0.5079,0.1605,0.2281,0.1035,south carolina
76,0.3093,0.2166,0.3151,0.159,south carolina
77,0.376,0.2152,0.2571,0.1518,south carolina
78,0.4684,0.1298,0.2537,0.148,south carolina
79,0.4391,0.1534,0.2534,0.1541,south carolina
80,0.3029,0.158,0.2766,0.2624,south carolina
81,0.4562,0.1438,0.2327,0.1673,south carolina
82,0.2013,0.1836,0.2106,0.4045,south carolina
83,0.3818,0.1485,0.2474,0.2223,south carolina
84,0.2491,0.1702,0.2285,0.3521,south carolina
85,0.4906,0.1277,0.2576,0.124,south carolina
86,0.3149,0.1918,0.2081,0.2852,south carolina
87,0.4152,0.1306,0.286,0.1682,south carolina
88,0.3409,0.1416,0.2771,0.2404,south carolina
89,0.332,0.1911,0.2363,0.2406,south carolina
90,0.2888,0.2027,0.1888,0.3197,south carolina
91,0.222,0.2058,0.2415,0.3307,south carolina
92,0.3095,0.1657,0.2834,0.2414,south carolina
93,0.2249,0.1521,0.2378,0.3852,south carolina
94,0.3471,0.1874,0.2614,0.2041,south carolina
95,0.3294,0.1534,0.2517,0.2655,south carolina
96,0.2324,0.1582,0.2714,0.3381,south carolina
97,0.3203,0.171,0.2442,0.2645,south carolina
98,0.4214,0.1483,0.2528,0.1775,south carolina
99,0.4598,0.1336,0.2659,0.1407,south carolina
100,0.3751,0.1607,0.1894,0.2748,south carolina
101,0.2368,0.1956,0.2687,0.299,south carolina
102,0.2417,0.2009,0.2387,0.3187,south carolina
103,0.2262,0.2135,0.2487,0.3116,south carolina
104,0.2557,0.2837,0.3252,0.1355,south carolina
105,0.2473,0.2176,0.2787,0.2564,south carolina
106,0.3427,0.2305,0.2961,0.1308,south carolina
107,0.2615,0.2994,0.2836,0.1556,south carolina
108,0.3818,0.2228,0.2547,0.1406,south carolina
109,0.2299,0.2413,0.2566,0.2722,south carolina
110,0.5189,0.1706,0.225,0.0856,south carolina
111,0.3764,0.2566,0.2319,0.1351,south carolina
112,0.5168,0.145,0.2407,0.0975,south carolina
113,0.2396,0.2164,0.2515,0.2925,south carolina
114,0.4545,0.1623,0.2413,0.1419,south carolina
115,0.4925,0.1691,0.2044,0.1341,south carolina
116,0.3284,0.2079,0.2389,0.2247,south carolina
117,0.2927,0.1854,0.2649,0.2571,south carolina
118,0.2881,0.2561,0.2649,0.1908,south carolina
119,0.456,0.1761,0.2325,0.1354,south carolina
120,0.3733,0.1946,0.2603,0.1717,south carolina
121,0.211,0.3084,0.2216,0.2589,south carolina
122,0.217,0.2356,0.2367,0.3108,south carolina
123,0.3672,0.2361,0.2401,0.1566,south carolina
124,0.3991,0.2261,0.2027,0.1721,south carolina
1,0.2948,0.1804,0.281,0.2437,tennessee
2,0.3808,0.1686,0.2481,0.2025,tennessee
3,0.2692,0.1926,0.2543,0.2839,tennessee
4,0.2761,0.2047,0.2291,0.2901,tennessee
5,0.2854,0.1819,0.2153,0.3174,tennessee
6,0.4089,0.1699,0.2369,0.1843,tennessee
7,0.3441,0.2085,0.2413,0.206,tennessee
8,0.294,0.1757,0.2627,0.2677,tennessee
9,0.2475,0.1817,0.2255,0.3453,tennessee
10,0.2649,0.1604,0.2211,0.3536,tennessee
11,0.2172,0.2184,0.22,0.3445,tennessee
12,0.2795,0.2532,0.2894,0.1779,tennessee
13,0.3661,0.1927,0.2595,0.1817,tennessee
14,0.5743,0.1045,0.2366,0.0846,tennessee
15,0.2838,0.2786,0.2461,0.1915,tennessee
16,0.349,0.1697,0.2849,0.1964,tennessee
17,0.2453,0.2022,0.2765,0.2761,tennessee
18,0.4311,0.1798,0.2545,0.1346,tennessee
19,0.314,0.1581,0.2716,0.2563,tennessee
20,0.3512,0.1442,0.2703,0.2343,tennessee
21,0.2495,0.1776,0.2409,0.3319,tennessee
22,0.2825,0.1543,0.2239,0.3392,tennessee
23,0.2591,0.1681,0.1993,0.3735,tennessee
24,0.2939,0.2004,0.2275,0.2783,tennessee
25,0.2679,0.1952,0.2198,0.317,tennessee
26,0.4181,0.1414,0.2596,0.1809,tennessee
27,0.3996,0.1681,0.2451,0.1872,tennessee
28,0.2644,0.2352,0.2678,0.2327,tennessee
29,0.4006,0.148,0.2498,0.2016,tennessee
30,0.3841,0.1598,0.25,0.2061,tennessee
31,0.2633,0.1843,0.2152,0.3373,tennessee
32,0.352,0.1736,0.2302,0.2442,tennessee
33,0.3415,0.1771,0.2604,0.221,tennessee
34,0.3686,0.1443,0.2663,0.2208,tennessee
35,0.2642,0.1621,0.1995,0.3742,tennessee
36,0.2463,0.164,0.2434,0.3463,tennessee
37,0.3477,0.1589,0.2612,0.2321,tennessee
38,0.2419,0.172,0.2,0.3861,tennessee
39,0.2774,0.1603,0.2212,0.3412,tennessee
40,0.3254,0.1465,0.2508,0.2773,tennessee
41,0.2456,0.1843,0.2176,0.3525,tennessee
42,0.3375,0.2038,0.233,0.2257,tennessee
43,0.2387,0.1733,0.2108,0.3772,tennessee
44,0.3029,0.1596,0.2528,0.2846,tennessee
45,0.3798,0.1515,0.2873,0.1815,tennessee
46,0.3035,0.1433,0.2677,0.2855,tennessee
47,0.295,0.1393,0.2255,0.3401,tennessee
48,0.3391,0.1777,0.2702,0.213,tennessee
49,0.3133,0.1349,0.2545,0.2973,tennessee
50,0.4627,0.1308,0.2834,0.1231,tennessee
51,0.3747,0.1712,0.2544,0.1997,tennessee
52,0.3165,0.1894,0.2673,0.2268,tennessee
53,0.3915,0.1772,0.2321,0.1993,tennessee
54,0.2909,0.2016,0.2822,0.2253,tennessee
55,0.5671,0.1202,0.2028,0.1099,tennessee
56,0.6567,0.0841,0.2156,0.0437,tennessee
57,0.3951,0.1473,0.2937,0.1639,tennessee
58,0.307,0.2258,0.2641,0.203,tennessee
59,0.2369,0.207,0.2685,0.2876,tennessee
60,0.3906,0.1603,0.2699,0.1792,tennessee
61,0.618,0.0893,0.237,0.0557,tennessee
62,0.2469,0.1432,0.2461,0.3638,tennessee
63,0.5731,0.0971,0.2336,0.0961,tennessee
64,0.3383,0.1664,0.2518,0.2435,tennessee
65,0.4525,0.1514,0.2575,0.1386,tennessee
66,0.3173,0.1578,0.2192,0.3057,tennessee
67,0.2814,0.202,0.2486,0.2679,tennessee
68,0.3815,0.1551,0.2504,0.2129,tennessee
69,0.2525,0.1979,0.2424,0.3072,tennessee
70,0.2529,0.1641,0.2046,0.3783,tennessee
71,0.2469,0.1809,0.2356,0.3366,tennessee
72,0.2786,0.159,0.2265,0.3358,tennessee
73,0.3747,0.1581,0.2499,0.2173,tennessee
74,0.2627,0.1802,0.2246,0.3324,tennessee
75,0.2697,0.184,0.2294,0.3169,tennessee
76,0.3065,0.186,0.2109,0.2966,tennessee
77,0.3001,0.1818,0.1987,0.3193,tennessee
78,0.3183,0.1524,0.2336,0.2957,tennessee
79,0.2739,0.1851,0.2485,0.2925,tennessee
80,0.2471,0.2422,0.2188,0.2919,tennessee
81,0.2926,0.1593,0.2438,0.3042,tennessee
82,0.2512,0.1798,0.2133,0.3558,tennessee
83,0.5182,0.1057,0.2711,0.105,tennessee
84,0.2489,0.1682,0.2625,0.3204,tennessee
85,0.3043,0.1596,0.2661,0.27,tennessee
86,0.345,0.1878,0.2258,0.2414,tennessee
87,0.2337,0.2093,0.2369,0.3201,tennessee
88,0.3,0.2057,0.2421,0.2522,tennessee
89,0.4451,0.1368,0.2545,0.1635,tennessee
90,0.3629,0.205,0.2342,0.1979,tennessee
91,0.2544,0.2367,0.2219,0.287,tennessee
92,0.2633,0.1358,0.2416,0.3593,tennessee
93,0.2585,0.2553,0.2581,0.2281,tennessee
94,0.2999,0.1463,0.2429,0.3109,tennessee
95,0.5546,0.1001,0.2296,0.1156,tennessee
96,0.4352,0.1282,0.2953,0.1414,tennessee
97,0.3604,0.1818,0.2738,0.184,tennessee
98,0.215,0.2283,0.2283,0.3284,tennessee
99,0.4242,0.1504,0.2519,0.1736,tennessee
1,0.2805,0.1966,0.2426,0.2802,texas
2,0.2902,0.1879,0.2362,0.2858,texas
3,0.2969,0.1824,0.2564,0.2643,texas
4,0.3086,0.1725,0.2566,0.2622,texas
5,0.2728,0.1735,0.2235,0.3302,texas
6,0.3519,0.1936,0.2336,0.2209,texas
7,0.278,0.1788,0.2476,0.2956,texas
8,0.2498,0.2152,0.2284,0.3065,texas
9,0.2684,0.1687,0.2177,0.3452,texas
10,0.3209,0.1423,0.2556,0.2812,texas
11,0.2888,0.1907,0.2168,0.3038,texas
12,0.2927,0.1971,0.2191,0.2912,texas
13,0.2855,0.1743,0.2203,0.3199,texas
14,0.4054,0.1769,0.241,0.1768,texas
15,0.5187,0.1185,0.2347,0.1281,texas
16,0.3019,0.1912,0.2261,0.2808,texas
17,0.275,0.179,0.2406,0.3053,texas
18,0.2711,0.2022,0.2232,0.3035,texas
19,0.259,0.1853,0.2389,0.3168,texas
20,0.3644,0.1691,0.2422,0.2243,texas
21,0.306,0.1494,0.2314,0.3132,texas
22,0.272,0.2271,0.2391,0.2617,texas
23,0.3192,0.2061,0.2224,0.2523,texas
24,0.4656,0.1342,0.2183,0.1819,texas
25,0.2951,0.1763,0.2105,0.3181,texas
26,0.5491,0.0915,0.2385,0.1209,texas
27,0.4256,0.1534,0.2534,0.1676,texas
28,0.5634,0.1113,0.2166,0.1088,texas
29,0.4746,0.1337,0.1998,0.1919,texas
30,0.2852,0.1837,0.2328,0.2983,texas
31,0.2354,0.2561,0.1944,0.314,texas
32,0.331,0.2022,0.248,0.2188,texas
33,0.4998,0.1193,0.2433,0.1376,texas
34,0.2432,0.2244,0.241,0.2914,texas
35,0.2547,0.254,0.2306,0.2607,texas
36,0.2405,0.236,0.2666,0.257,texas
37,0.2438,0.2632,0.2545,0.2384,texas
38,0.2934,0.2558,0.2416,0.2092,texas
39,0.2261,0.2499,0.2639,0.2602,texas
40,0.2542,0.2428,0.2535,0.2495,texas
41,0.3695,0.208,0.2598,0.1627,texas
42,0.2698,0.2299,0.2807,0.2196,texas
43,0.2655,0.2109,0.2193,0.3043,texas
44,0.3296,0.162,0.2503,0.2581,texas
45,0.3808,0.1793,0.2604,0.1794,texas
46,0.3298,0.222,0.2143,0.234,texas
47,0.5966,0.0938,0.2254,0.0841,texas
48,0.5606,0.1238,0.2337,0.0819,texas
49,0.5248,0.1599,0.2127,0.1026,texas
50,0.4617,0.139,0.2384,0.1609,texas
51,0.322,0.2396,0.222,0.2164,texas
52,0.4316,0.1494,0.2424,0.1766,texas
53,0.3151,0.1992,0.234,0.2517,texas
54,0.3189,0.1864,0.2849,0.2097,texas
55,0.3218,0.2146,0.2366,0.227,texas
56,0.3592,0.1722,0.2538,0.2148,texas
57,0.2721,0.207,0.2264,0.2945,texas
58,0.3011,0.1482,0.2365,0.3142,texas
59,0.3022,0.2109,0.2175,0.2693,texas
60,0.2962,0.1718,0.234,0.298,texas
61,0.3557,0.1497,0.2421,0.2525,texas
62,0.3111,0.1813,0.2459,0.2616,texas
63,0.493,0.117,0.2596,0.1304,texas
64,0.3801,0.1854,0.2538,0.1807,texas
65,0.4268,0.1471,0.2734,0.1527,texas
66,0.5904,0.0997,0.2438,0.0661,texas
67,0.5267,0.13,0.2475,0.0958,texas
68,0.2867,0.1981,0.2061,0.3091,texas
69,0.3321,0.1926,0.2408,0.2345,texas
70,0.4779,0.1349,0.2554,0.1318,texas
71,0.3006,0.2193,0.2415,0.2387,texas
72,0.3048,0.1788,0.2326,0.2839,texas
73,0.3913,0.1699,0.2501,0.1888,texas
74,0.2497,0.24,0.218,0.2923,texas
75,0.241,0.1966,0.2645,0.298,texas
76,0.2236,0.2466,0.2915,0.2382,texas
77,0.3097,0.2389,0.255,0.1964,texas
78,0.3852,0.19,0.2525,0.1724,texas
79,0.3075,0.1846,0.2975,0.2104,texas
80,0.2414,0.2256,0.2485,0.2845,texas
81,0.2302,0.1544,0.2501,0.3653,texas
82,0.3272,0.138,0.2419,0.2929,texas
83,0.3589,0.1485,0.2345,0.258,texas
84,0.3127,0.2363,0.2581,0.1929,texas
85,0.36,0.1526,0.223,0.2644,texas
86,0.3481,0.1675,0.2473,0.237,texas
87,0.2453,0.211,0.218,0.3257,texas
88,0.2646,0.1722,0.2116,0.3516,texas
89,0.4947,0.1264,0.2454,0.1335,texas
90,0.1374,0.2287,0.1919,0.442,texas
91,0.3304,0.1774,0.271,0.2212,texas
92,0.3797,0.1477,0.2837,0.1889,texas
93,0.3797,0.1524,0.262,0.2059,texas
94,0.394,0.1634,0.2609,0.1818,texas
95,0.2368,0.2201,0.235,0.3082,texas
96,0.429,0.1289,0.2611,0.181,texas
97,0.4282,0.1617,0.2424,0.1678,texas
98,0.5357,0.1127,0.2431,0.1085,texas
99,0.3471,0.1572,0.2584,0.2374,texas
100,0.2617,0.2211,0.2436,0.2736,texas
101,0.3053,0.1808,0.2474,0.2665,texas
102,0.3992,0.1966,0.2339,0.1703,texas
103,0.2695,0.2239,0.1855,0.321,texas
104,0.1749,0.2004,0.2303,0.3944,texas
105,0.2688,0.1846,0.2649,0.2817,texas
106,0.487,0.121,0.2621,0.1298,texas
107,0.3082,0.1872,0.255,0.2496,texas
108,0.5819,0.1106,0.2301,0.0774,texas
109,0.2857,0.1774,0.278,0.2588,texas
110,0.1189,0.2435,0.2325,0.4051,texas
111,0.2924,0.1678,0.2847,0.2551,texas
112,0.3388,0.1809,0.2563,0.224,texas
113,0.3201,0.1774,0.2516,0.2509,texas
114,0.4432,0.1679,0.2305,0.1584,texas
115,0.4695,0.1241,0.2375,0.1688,texas
116,0.3489,0.2046,0.2703,0.1762,texas
117,0.3324,0.1921,0.2483,0.2273,texas
118,0.2266,0.2276,0.2633,0.2825,texas
119,0.2664,0.2197,0.2603,0.2536,texas
120,0.2568,0.2434,0.2563,0.2434,texas
121,0.4524,0.1569,0.2724,0.1184,texas
122,0.5682,0.1061,0.2474,0.0783,texas
123,0.296,0.2414,0.2557,0.2069,texas
124,0.3048,0.2052,0.2762,0.2138,texas
125,0.312,0.2104,0.2608,0.2168,texas
126,0.3908,0.1554,0.2599,0.1939,texas
127,0.4406,0.1224,0.2531,0.1839,texas
128,0.3197,0.138,0.2378,0.3045,texas
129,0.4238,0.1593,0.2422,0.1748,texas
130,0.4691,0.1085,0.2599,0.1625,texas
131,0.244,0.2461,0.2211,0.2887,texas
132,0.4003,0.1666,0.2542,0.179,texas
133,0.5811,0.1012,0.2383,0.0793,texas
134,0.7126,0.0672,0.1752,0.045,texas
135,0.4163,0.1293,0.2544,0.2,texas
136,0.4929,0.1269,0.2675,0.1126,texas
137,0.2477,0.2882,0.1938,0.2703,texas
138,0.3592,0.1636,0.2431,0.234,texas
139,0.2531,0.207,0.2408,0.2991,texas
140,0.0979,0.2246,0.2158,0.4617,texas
141,0.1784,0.2378,0.2468,0.3369,texas
142,0.2816,0.1793,0.2254,0.3136,texas
143,0.1446,0.1796,0.2414,0.4344,texas
144,0.1353,0.213,0.2093,0.4424,texas
145,0.2278,0.1958,0.2093,0.3671,texas
146,0.3469,0.2301,0.2116,0.2114,texas
147,0.3861,0.1823,0.2108,0.2208,texas
148,0.319,0.1942,0.1997,0.287,texas
149,0.2869,0.2497,0.2388,0.2246,texas
150,0.4233,0.1349,0.2722,0.1696,texas
1,0.2923,0.1484,0.1953,0.364,utah
2,0.463,0.098,0.2694,0.1695,utah
3,0.3762,0.1328,0.229,0.2621,utah
4,0.3551,0.1795,0.2624,0.203,utah
5,0.3934,0.1427,0.209,0.2549,utah
6,0.4563,0.1566,0.2565,0.1306,utah
7,0.327,0.1423,0.2574,0.2733,utah
8,0.3198,0.1247,0.2582,0.2974,utah
9,0.2583,0.1573,0.2622,0.3222,utah
10,0.3021,0.1942,0.2442,0.2595,utah
11,0.3784,0.1299,0.2904,0.2014,utah
12,0.3416,0.1328,0.2339,0.2917,utah
13,0.3429,0.1456,0.2706,0.2409,utah
14,0.3311,0.1549,0.2319,0.2821,utah
15,0.4237,0.1434,0.2505,0.1824,utah
16,0.3706,0.1555,0.278,0.1959,utah
17,0.4216,0.1478,0.2701,0.1604,utah
18,0.4952,0.1099,0.2792,0.1157,utah
19,0.4342,0.1428,0.2862,0.1368,utah
20,0.4125,0.1429,0.2638,0.1808,utah
21,0.3003,0.1495,0.264,0.2862,utah
22,0.2009,0.1578,0.3124,0.329,utah
23,0.1851,0.2737,0.2337,0.3075,utah
24,0.5482,0.1314,0.2151,0.1053,utah
25,0.4981,0.1692,0.2017,0.1311,utah
26,0.2757,0.235,0.233,0.2563,utah
27,0.5144,0.118,0.2569,0.1107,utah
28,0.6378,0.098,0.1917,0.0725,utah
29,0.3519,0.1187,0.2664,0.2631,utah
30,0.2218,0.1621,0.2958,0.3204,utah
31,0.2049,0.1795,0.2578,0.3578,utah
32,0.455,0.1252,0.2948,0.125,utah
33,0.1857,0.2098,0.2744,0.3301,utah
34,0.2874,0.1539,0.3044,0.2543,utah
35,0.3097,0.1878,0.2709,0.2316,utah
36,0.5191,0.1095,0.2526,0.1188,utah
37,0.4247,0.1488,0.2851,0.1414,utah
38,0.2329,0.1412,0.3206,0.3053,utah
39,0.2717,0.1586,0.2938,0.2759,utah
40,0.4923,0.1371,0.2417,0.129,utah
41,0.3989,0.127,0.2905,0.1837,utah
42,0.3939,0.1084,0.2945,0.2032,utah
43,0.3219,0.1647,0.2959,0.2175,utah
44,0.3529,0.151,0.3014,0.1947,utah
45,0.4018,0.1296,0.298,0.1706,utah
46,0.4723,0.152,0.2523,0.1234,utah
47,0.304,0.1616,0.3061,0.2282,utah
48,0.4737,0.1513,0.2852,0.0898,utah
49,0.5088,0.1098,0.2748,0.1065,utah
50,0.5117,0.0819,0.2754,0.1311,utah
51,0.5329,0.0978,0.2795,0.0898,utah
52,0.4466,0.1361,0.291,0.1262,utah
53,0.4067,0.1585,0.2041,0.2307,utah
54,0.4109,0.2023,0.2362,0.1505,utah
55,0.2855,0.1186,0.2365,0.3594,utah
56,0.4059,0.1664,0.2565,0.1712,utah
57,0.4156,0.1384,0.2797,0.1663,utah
58,0.3239,0.1681,0.2113,0.2967,utah
59,0.3839,0.1431,0.2824,0.1905,utah
60,0.35,0.1707,0.2845,0.1947,utah
61,0.3728,0.1637,0.264,0.1995,utah
62,0.363,0.1679,0.2766,0.1924,utah
63,0.4322,0.2239,0.2815,0.0624,utah
64,0.3616,0.1805,0.2441,0.2137,utah
65,0.3943,0.1412,0.2501,0.2144,utah
66,0.3491,0.1329,0.2511,0.267,utah
67,0.3072,0.1459,0.2345,0.3124,utah
68,0.3053,0.1701,0.219,0.3057,utah
69,0.2737,0.1918,0.2261,0.3084,utah
70,0.2665,0.2093,0.2292,0.295,utah
71,0.2887,0.1731,0.2975,0.2407,utah
72,0.3319,0.2034,0.2288,0.2358,utah
73,0.2979,0.2235,0.2328,0.2458,utah
74,0.3365,0.2011,0.2735,0.1888,utah
75,0.2496,0.238,0.2994,0.2129,utah
addison-2,0.4047,0.1699,0.155,0.2705,vermont
addison-5,0.3964,0.1462,0.1834,0.274,vermont
addison-rutland,0.321,0.166,0.1693,0.3437,vermont
bennington-1,0.2937,0.1756,0.2153,0.3155,vermont
bennington-3,0.3729,0.1951,0.172,0.2601,vermont
bennington-rutland,0.4014,0.1303,0.2526,0.2156,vermont
chittenden-1,0.496,0.1472,0.15,0.2067,vermont
chittenden-4-1,0.6202,0.0899,0.1715,0.1184,vermont
chittenden-4-2,0.4837,0.1492,0.1641,0.203,vermont
chittenden-5-1,0.6396,0.1257,0.1493,0.0854,vermont
chittenden-5-2,0.6072,0.1268,0.1858,0.0803,vermont
chittenden-6-2,0.4983,0.1975,0.1928,0.1115,vermont
chittenden-6-6,0.4179,0.2144,0.2807,0.087,vermont
chittenden-7-1,0.5247,0.1646,0.165,0.1458,vermont
chittenden-7-2,0.6903,0.0986,0.1376,0.0736,vermont
chittenden-7-3,0.5513,0.1198,0.2328,0.0961,vermont
chittenden-7-4,0.4147,0.2033,0.2096,0.1724,vermont
chittenden-8-3,0.5174,0.1244,0.2153,0.1429,vermont
caledonia-1,0.3906,0.1526,0.2307,0.2261,vermont
caledonia-2,0.3343,0.1749,0.2189,0.2719,vermont
caledonia-washington,0.355,0.1498,0.2333,0.2619,vermont
essex-caledonia,0.3051,0.1698,0.2092,0.3159,vermont
essex-caledonia-orleans,0.3139,0.2416,0.1506,0.294,vermont
franklin-1,0.419,0.1074,0.1972,0.2764,vermont
franklin-2,0.468,0.1526,0.2346,0.1448,vermont
franklin-6,0.4151,0.1069,0.1825,0.2955,vermont
franklin-7,0.2996,0.1293,0.1898,0.3812,vermont
franklin-3-2,0.3389,0.2132,0.1991,0.2488,vermont
lamoille-1,0.4859,0.1971,0.1871,0.1299,vermont
lamoille-3,0.4038,0.178,0.1963,0.2219,vermont
orange-caledonia,0.4003,0.165,0.1614,0.2733,vermont
orleans-lamoille,0.2968,0.2219,0.198,0.2833,vermont
orange-2,0.3965,0.1814,0.1831,0.2391,vermont
rutland-1,0.2949,0.1687,0.2733,0.2631,vermont
rutland-4,0.3972,0.2056,0.2457,0.1515,vermont
rutland-bennington,0.3783,0.1833,0.15,0.2884,vermont
rutland-windsor-1,0.4055,0.1996,0.2121,0.1828,vermont
rutland-5-1,0.4049,0.2235,0.187,0.1847,vermont
rutland-5-2,0.2137,0.3672,0.2464,0.1728,vermont
rutland-5-3,0.2866,0.2343,0.3302,0.1489,vermont
rutland-5-4,0.3625,0.1904,0.2602,0.187,vermont
rutland-windsor-2,0.3268,0.187,0.2101,0.2762,vermont
windham-1,0.3693,0.1213,0.239,0.2705,vermont
windham-5,0.473,0.1543,0.158,0.2147,vermont
windham-6,0.3655,0.1785,0.1857,0.2704,vermont
windham-2-1,0.3963,0.1826,0.2295,0.1916,vermont
windham-2-2,0.4021,0.2954,0.179,0.1236,vermont
windham-2-3,0.3992,0.188,0.1966,0.2163,vermont
washington-5,0.5331,0.1118,0.2036,0.1515,vermont
washington-6,0.4113,0.1626,0.2233,0.2028,vermont
windham-bennington-windsor,0.352,0.2288,0.1877,0.2315,vermont
windham-bennington,0.3225,0.2233,0.195,0.2592,vermont
windsor-2,0.3361,0.2154,0.1976,0.2509,vermont
windsor-5,0.4304,0.1909,0.2131,0.1657,vermont
windsor-rutland,0.3465,0.2011,0.1807,0.2717,vermont
windsor-3-1,0.2593,0.2375,0.2085,0.2946,vermont
windsor-4-1,0.3774,0.1544,0.2558,0.2124,vermont
windsor-orange-1,0.3783,0.152,0.2116,0.2581,vermont
2,0.2783,0.2698,0.2024,0.2494,west virginia
5,0.2251,0.2244,0.1923,0.3583,west virginia
6,0.264,0.1872,0.2209,0.3279,west virginia
7,0.2471,0.2078,0.1956,0.3494,west virginia
8,0.3637,0.1462,0.2525,0.2376,west virginia
9,0.294,0.1744,0.2403,0.2913,west virginia
11,0.3009,0.1744,0.2259,0.2988,west virginia
12,0.3061,0.1812,0.2419,0.2708,west virginia
14,0.3197,0.138,0.2504,0.292,west virginia
15,0.4835,0.1226,0.2542,0.1397,west virginia
18,0.3718,0.1904,0.2832,0.1547,west virginia
20,0.2957,0.1885,0.2061,0.3098,west virginia
21,0.2391,0.1703,0.1839,0.4067,west virginia
23,0.2647,0.1995,0.2312,0.3046,west virginia
25,0.2787,0.1914,0.2293,0.3007,west virginia
26,0.2468,0.2866,0.234,0.2325,west virginia
29,0.2508,0.2551,0.2139,0.2802,west virginia
30,0.3133,0.2652,0.2551,0.1664,west virginia
31,0.2513,0.2122,0.2308,0.3057,west virginia
33,0.2893,0.1829,0.1796,0.3481,west virginia
34,0.2604,0.2046,0.2497,0.2853,west virginia
37,0.3668,0.2519,0.2593,0.122,west virginia
38,0.3637,0.1568,0.2954,0.1841,west virginia
39,0.3198,0.1731,0.2695,0.2375,west virginia
40,0.3467,0.191,0.2326,0.2297,west virginia
41,0.2548,0.1828,0.2492,0.3131,west virginia
44,0.1963,0.2456,0.1951,0.363,west virginia
45,0.3493,0.1842,0.1952,0.2713,west virginia
46,0.2699,0.1871,0.2368,0.3062,west virginia
47,0.2377,0.2192,0.2451,0.298,west virginia
49,0.3327,0.178,0.2185,0.2709,west virginia
52,0.2761,0.1903,0.2297,0.3039,west virginia
53,0.2616,0.199,0.1886,0.3509,west virginia
54,0.2058,0.1645,0.2081,0.4216,west virginia
55,0.219,0.2253,0.1721,0.3836,west virginia
56,0.252,0.1987,0.2068,0.3425,west virginia
57,0.2501,0.1844,0.2182,0.3473,west virginia
58,0.264,0.2152,0.193,0.3278,west virginia
59,0.3696,0.1539,0.1826,0.294,west virginia
60,0.2849,0.1616,0.259,0.2946,west virginia
61,0.317,0.237,0.2772,0.1688,west virginia
62,0.3238,0.1347,0.2594,0.2821,west virginia
63,0.3658,0.1525,0.2624,0.2193,west virginia
64,0.3132,0.1737,0.2315,0.2816,west virginia
65,0.3952,0.2408,0.1908,0.1732,west virginia
66,0.3835,0.148,0.2193,0.2493,west virginia
67,0.4437,0.151,0.2335,0.1718,west virginia
1,0.3179,0.1491,0.2246,0.3084,wisconsin
2,0.3227,0.1615,0.23,0.2858,wisconsin
3,0.3716,0.1277,0.2494,0.2513,wisconsin
4,0.3693,0.1676,0.2552,0.208,wisconsin
5,0.33,0.1363,0.2296,0.3041,wisconsin
6,0.2856,0.1708,0.2138,0.3298,wisconsin
7,0.3037,0.1757,0.2522,0.2684,wisconsin
8,0.1295,0.3028,0.1518,0.4158,wisconsin
9,0.175,0.267,0.2063,0.3516,wisconsin
10,0.3633,0.2414,0.2094,0.1858,wisconsin
11,0.2595,0.2537,0.2428,0.244,wisconsin
12,0.291,0.2189,0.2507,0.2395,wisconsin
13,0.5027,0.1186,0.2356,0.143,wisconsin
14,0.5746,0.1074,0.2186,0.0994,wisconsin
15,0.3777,0.162,0.2508,0.2095,wisconsin
16,0.2977,0.305,0.2278,0.1694,wisconsin
17,0.2895,0.2368,0.2546,0.2192,wisconsin
18,0.2903,0.2858,0.2325,0.1914,wisconsin
19,0.5131,0.1814,0.2059,0.0995,wisconsin
20,0.3436,0.1764,0.2422,0.2379,wisconsin
21,0.3717,0.1478,0.2447,0.2358,wisconsin
22,0.4476,0.1054,0.253,0.194,wisconsin
23,0.5854,0.1033,0.2059,0.1054,wisconsin
24,0.4735,0.1366,0.247,0.1429,wisconsin
25,0.277,0.1606,0.2164,0.3459,wisconsin
26,0.2665,0.1723,0.2294,0.3318,wisconsin
27,0.321,0.1702,0.2091,0.2997,wisconsin
28,0.2873,0.1741,0.2133,0.3253,wisconsin
29,0.3069,0.1822,0.2329,0.278,wisconsin
30,0.4074,0.1673,0.2371,0.1882,wisconsin
31,0.3356,0.1702,0.2212,0.273,wisconsin
32,0.2925,0.1799,0.236,0.2916,wisconsin
33,0.3223,0.1584,0.2358,0.2835,wisconsin
34,0.2988,0.2044,0.2521,0.2447,wisconsin
35,0.2735,0.1536,0.2396,0.3333,wisconsin
36,0.2602,0.1819,0.201,0.3569,wisconsin
37,0.343,0.1536,0.2336,0.2698,wisconsin
38,0.4002,0.1411,0.2344,0.2244,wisconsin
39,0.2554,0.1633,0.2157,0.3655,wisconsin
40,0.2663,0.183,0.1876,0.3631,wisconsin
41,0.2589,0.196,0.211,0.3341,wisconsin
42,0.3121,0.1544,0.2206,0.3129,wisconsin
43,0.3347,0.2003,0.214,0.251,wisconsin
